entry_time,direction,daily_bias,sweep_kind,entry_price,sl,tp1,tp2,tp3,of_score,leg1_exit_time,leg1_exit_price,leg1_exit_reason,leg2_exit_time,leg2_exit_price,leg2_exit_reason,r_multiple,pnl_usd
2025-03-06 01:35:00-05:00,LONG,Bullish,Trendline,1.08038,1.0800737502044533,1.082,1.082005,1.08201,2,2025-03-06 01:50:00-05:00,1.0800737502044533,SL,2025-03-06 01:50:00-05:00,1.0800737502044533,SL,-1.0,-1000.0
2025-03-28 02:55:00-04:00,LONG,Bullish,SessionLow,1.07844,1.0781834710224676,1.07927,1.07964,1.07983,2,2025-03-28 03:15:00-04:00,1.07927,TP1,2025-03-28 03:20:00-04:00,1.07964,TP2,3.957,3956.67
2025-04-29 03:00:00-04:00,LONG,Bullish,Trendline,1.13879,1.1382881455878013,1.13988,1.14193,1.14212,2,2025-04-29 03:05:00-04:00,1.13988,TP1,2025-04-29 04:10:00-04:00,1.13879,SL_BE,1.086,1085.97
2025-05-15 01:15:00-04:00,LONG,Neutral,SessionLow,1.11928,1.1191121445153733,1.11988,1.12009,1.12126,2,2025-05-15 01:25:00-04:00,1.1191121445153733,SL,2025-05-15 01:25:00-04:00,1.1191121445153733,SL,-1.0,-1000.0
2025-06-03 03:35:00-04:00,LONG,Bullish,SessionLow,1.14189,1.1411107130922833,1.1437,1.14459,1.14467,2,2025-06-03 04:00:00-04:00,1.1411107130922833,SL,2025-06-03 04:00:00-04:00,1.1411107130922833,SL,-1.0,-1000.0
2025-06-18 20:40:00-04:00,SHORT,Bearish,Trendline,1.14799,1.1481435694504991,1.14735,1.14705,1.14603,2,2025-06-18 20:50:00-04:00,1.1481435694504991,SL,2025-06-18 20:50:00-04:00,1.1481435694504991,SL,-1.0,-1000.0
2025-07-04 15:40:00-04:00,LONG,Bullish,Trendline,1.17752,1.177366606810174,1.17793,1.1781,1.1784,2,2025-07-04 15:45:00-04:00,1.177366606810174,SL,2025-07-04 15:45:00-04:00,1.177366606810174,SL,-1.0,-1000.0
2025-07-09 03:15:00-04:00,SHORT,Neutral,SessionHigh,1.17238,1.1728402697931093,1.17117,1.17024,1.1701,2,2025-07-09 03:35:00-04:00,1.17117,TP1,2025-07-09 04:15:00-04:00,1.17024,TP2,3.639,3639.17
2025-07-22 08:50:00-04:00,LONG,Bullish,Trendline,1.169,1.1686365922463655,1.17043,1.17087,1.17162,2,2025-07-22 09:05:00-04:00,1.1686365922463655,SL,2025-07-22 09:05:00-04:00,1.1686365922463655,SL,-1.0,-1000.0
2025-07-31 18:10:00-04:00,SHORT,Bearish,Trendline,1.14167,1.1420162816039277,1.14076,1.1407,1.14054,2,2025-07-31 18:30:00-04:00,1.1420162816039277,SL,2025-07-31 18:30:00-04:00,1.1420162816039277,SL,-1.0,-1000.0
2025-08-04 20:15:00-04:00,LONG,Bullish,Trendline,1.1583,1.1581118171526397,1.15881,1.158825,1.15884,2,2025-08-04 20:20:00-04:00,1.1581118171526397,SL,2025-08-04 20:20:00-04:00,1.1581118171526397,SL,-1.0,-1000.0
2025-08-19 11:05:00-04:00,SHORT,Neutral,Trendline,1.16707,1.1672653004395148,1.16636,1.16507,1.16499,2,2025-08-19 11:10:00-04:00,1.1672653004395148,SL,2025-08-19 11:10:00-04:00,1.1672653004395148,SL,-1.0,-1000.0
2025-08-25 07:15:00-04:00,SHORT,Bearish,Trendline,1.1695,1.1696479761417253,1.16847,1.1597,1.15944,2,2025-08-25 07:30:00-04:00,1.1696479761417253,SL,2025-08-25 07:30:00-04:00,1.1696479761417253,SL,-1.0,-1000.0
2025-08-28 08:30:00-04:00,LONG,Bullish,Trendline,1.1665,1.166131409946649,1.16759,,,2,2025-08-28 08:35:00-04:00,1.16759,TP1,2025-08-28 08:35:00-04:00,1.16759,TP1,2.957,2957.21
2025-08-29 03:20:00-04:00,LONG,Bullish,Trendline,1.16645,1.1661487775343475,1.16772,1.16816,1.16829,2,2025-08-29 04:00:00-04:00,1.16772,TP1,2025-08-29 04:30:00-04:00,1.16816,TP2,4.947,4946.51
2025-09-04 08:25:00-04:00,LONG,Bullish,Trendline,1.16453,1.164131392464501,1.16598,1.165985,1.16599,2,2025-09-04 08:30:00-04:00,1.164131392464501,SL,2025-09-04 08:30:00-04:00,1.164131392464501,SL,-1.0,-1000.0
2025-09-15 04:40:00-04:00,LONG,Bullish,Trendline,1.17321,1.173093312422658,1.17438,1.17444,1.17479,2,2025-09-15 05:20:00-04:00,1.17438,TP1,2025-09-15 05:25:00-04:00,1.17444,TP2,10.284,10283.87
2025-09-21 21:25:00-04:00,SHORT,Bearish,Trendline,1.17364,1.1741550821812154,1.17258,,,2,2025-09-22 02:00:00-04:00,1.1741550821812154,SL,2025-09-22 02:00:00-04:00,1.1741550821812154,SL,-1.0,-1000.0
2025-10-08 03:00:00-04:00,SHORT,Bearish,Trendline,1.16161,1.1619979539363965,1.16071,1.1607,1.16069,2,2025-10-08 03:30:00-04:00,1.1619979539363965,SL,2025-10-08 03:30:00-04:00,1.1619979539363965,SL,-1.0,-1000.0
2025-10-08 06:10:00-04:00,SHORT,Bearish,Trendline,1.16172,1.1619405616927792,1.16054,,,2,2025-10-08 06:15:00-04:00,1.1619405616927792,SL,2025-10-08 06:15:00-04:00,1.1619405616927792,SL,-1.0,-1000.0
2025-10-09 19:20:00-04:00,SHORT,Bearish,Trendline,1.15627,1.156459099773447,1.15435,1.15418,,2,2025-10-09 19:35:00-04:00,1.156459099773447,SL,2025-10-09 19:35:00-04:00,1.156459099773447,SL,-1.0,-1000.0
2025-11-14 01:20:00-05:00,LONG,Bullish,Trendline,1.16414,1.1638616109387967,1.16489,1.16515,1.16564,2,2025-11-14 01:40:00-05:00,1.1638616109387967,SL,2025-11-14 01:40:00-05:00,1.1638616109387967,SL,-1.0,-1000.0
2025-12-02 09:00:00-05:00,SHORT,Neutral,SessionHigh,1.16176,1.162005447002385,1.1611,1.16072,1.15984,2,2025-12-02 09:05:00-05:00,1.162005447002385,SL,2025-12-02 09:05:00-05:00,1.162005447002385,SL,-1.0,-1000.0
2025-12-09 19:10:00-05:00,SHORT,Bearish,Trendline,1.16279,1.1628982587253016,1.16255,1.16249,1.16187,2,2025-12-09 19:25:00-05:00,1.16255,TP1,2025-12-09 19:30:00-05:00,1.16249,TP2,2.494,2494.03
2025-12-11 18:40:00-05:00,LONG,Bullish,Trendline,1.17383,1.1737302994845227,1.17421,1.1743,1.17459,2,2025-12-11 19:00:00-05:00,1.17421,TP1,2025-12-11 19:00:00-05:00,1.1743,TP2,4.263,4262.77
2025-12-18 02:35:00-05:00,LONG,Bullish,SessionLow,1.17416,1.1738414670946513,1.17494,1.17555,1.17559,2,2025-12-18 02:55:00-05:00,1.1738414670946513,SL,2025-12-18 02:55:00-05:00,1.1738414670946513,SL,-1.0,-1000.0
2025-12-30 20:05:00-05:00,SHORT,Bearish,Trendline,1.17468,1.1747791861339583,1.17442,1.17429,1.17386,2,2025-12-30 20:15:00-05:00,1.1747791861339583,SL,2025-12-30 20:15:00-05:00,1.1747791861339583,SL,-1.0,-1000.0
2026-01-07 21:35:00-05:00,SHORT,Bearish,Trendline,1.16768,1.167796510246649,1.16724,,,2,2026-01-07 21:40:00-05:00,1.167796510246649,SL,2026-01-07 21:40:00-05:00,1.167796510246649,SL,-1.0,-1000.0
2026-01-13 09:00:00-05:00,SHORT,Bearish,SessionHigh,1.16695,1.1678228206129955,1.165,1.16341,1.16214,2,2026-01-13 10:15:00-05:00,1.165,TP1,2026-01-13 11:15:00-05:00,1.16341,TP2,3.145,3144.98
2026-02-04 03:05:00-05:00,SHORT,Neutral,Trendline,1.18314,1.1833716432085963,1.18245,1.18239,1.18206,2,2026-02-04 03:10:00-05:00,1.1833716432085963,SL,2026-02-04 03:10:00-05:00,1.1833716432085963,SL,-1.0,-1000.0
2026-02-11 18:45:00-05:00,SHORT,Bearish,Trendline,1.1874,1.187608529324517,1.18695,1.18649,1.18509,2,2026-02-11 19:05:00-05:00,1.18695,TP1,2026-02-11 19:20:00-05:00,1.1874,SL_BE,1.079,1078.98
2026-02-15 19:00:00-05:00,LONG,Bullish,Trendline,1.18644,1.1862677166563003,1.18719,1.18752,1.18763,2,2026-02-15 19:05:00-05:00,1.1862677166563003,SL,2026-02-15 19:05:00-05:00,1.1862677166563003,SL,-1.0,-1000.0
2026-03-02 20:00:00-05:00,SHORT,Bearish,Trendline,1.16967,1.1698264694603886,1.16863,1.16819,1.16784,2,2026-03-02 20:15:00-05:00,1.1698264694603886,SL,2026-03-02 20:15:00-05:00,1.1698264694603886,SL,-1.0,-1000.0
2026-03-11 05:10:00-04:00,SHORT,Bearish,Trendline,1.1602000000000001,1.1614902519736254,1.15753,1.15476,1.15472,2,2026-03-11 11:20:00-04:00,1.15753,TP1,2026-03-11 19:15:00-04:00,1.15476,TP2,3.143,3142.8
2026-03-12 01:15:00-04:00,SHORT,Bearish,SessionHigh,1.15396,1.154315913911235,1.15319,,,2,2026-03-12 01:40:00-04:00,1.154315913911235,SL,2026-03-12 01:40:00-04:00,1.154315913911235,SL,-1.0,-1000.0
2026-03-18 19:55:00-04:00,SHORT,Bearish,Trendline,1.14631,1.1466189184484163,1.1455,1.14509,1.14488,2,2026-03-18 20:00:00-04:00,1.1466189184484163,SL,2026-03-18 20:00:00-04:00,1.1466189184484163,SL,-1.0,-1000.0
2026-05-12 18:05:00-04:00,SHORT,Bearish,Trendline,1.1738,1.1740448868844724,1.1733,1.17284,1.17262,2,2026-05-12 19:05:00-04:00,1.1740448868844724,SL,2026-05-12 19:05:00-04:00,1.1740448868844724,SL,-1.0,-1000.0
2026-05-28 09:45:00-04:00,LONG,Bullish,Trendline,1.16343,1.1631430347853173,1.16431,1.16522,1.16614,2,2026-05-28 09:55:00-04:00,1.1631430347853173,SL,2026-05-28 09:55:00-04:00,1.1631430347853173,SL,-1.0,-1000.0
2026-06-01 16:05:00-04:00,SHORT,Bearish,Trendline,1.16321,1.1633696648769982,1.1625,1.16164,1.16109,2,2026-06-01 17:15:00-04:00,1.1633696648769982,SL,2026-06-01 17:15:00-04:00,1.1633696648769982,SL,-1.0,-1000.0
2026-06-10 19:35:00-04:00,SHORT,Bearish,Trendline,1.15356,1.1536903473498603,1.15253,,,2,2026-06-10 19:40:00-04:00,1.1536903473498603,SL,2026-06-10 19:40:00-04:00,1.1536903473498603,SL,-1.0,-1000.0
2026-06-11 04:00:00-04:00,LONG,Neutral,SessionLow,1.15424,1.1539440983171474,1.15555,1.1556,1.15576,2,2026-06-11 04:15:00-04:00,1.1539440983171474,SL,2026-06-11 04:15:00-04:00,1.1539440983171474,SL,-1.0,-1000.0
2026-06-11 07:50:00-04:00,SHORT,Bearish,Trendline,1.15379,1.1542258509291865,1.15221,,,2,2026-06-11 08:20:00-04:00,1.15221,TP1,2026-06-11 08:20:00-04:00,1.15221,TP1,3.625,3625.09
2026-06-16 16:05:00-04:00,LONG,Bullish,Trendline,1.16079,1.1605480729918594,1.16138,1.16142,1.16199,2,2026-06-16 17:00:00-04:00,1.1605480729918594,SL,2026-06-16 17:00:00-04:00,1.1605480729918594,SL,-1.0,-1000.0
2026-06-22 20:45:00-04:00,SHORT,Bearish,Trendline,1.14263,1.1428080059296628,1.14225,1.14161,,2,2026-06-22 21:10:00-04:00,1.14225,TP1,2026-06-22 21:50:00-04:00,1.14263,SL_BE,1.067,1067.38
2026-07-08 09:25:00-04:00,SHORT,Bearish,Trendline,1.14034,1.1407086272047142,1.13954,1.13924,,2,2026-07-08 09:30:00-04:00,1.1407086272047142,SL,2026-07-08 09:30:00-04:00,1.1407086272047142,SL,-1.0,-1000.0
2026-07-09 20:15:00-04:00,LONG,Bullish,Trendline,1.14321,1.143135216479204,1.14343,1.14346,1.14383,2,2026-07-09 20:20:00-04:00,1.143135216479204,SL,2026-07-09 20:20:00-04:00,1.143135216479204,SL,-1.0,-1000.0
2026-07-14 23:20:00-04:00,LONG,Bullish,Trendline,1.14341,1.143285064019296,1.14425,1.14535,1.14574,2,2026-07-15 01:45:00-04:00,1.14425,TP1,2026-07-15 02:50:00-04:00,1.14341,SL_BE,3.362,3361.72
2026-07-20 21:30:00-04:00,SHORT,Bearish,Trendline,1.14153,1.1416696520247094,1.14122,1.14115,1.14114,2,2026-07-20 22:50:00-04:00,1.14122,TP1,2026-07-20 22:50:00-04:00,1.14115,TP2,2.47,2470.43
