entry_time,direction,daily_bias,sweep_kind,entry_price,sl,tp1,tp2,tp3,of_score,leg1_exit_time,leg1_exit_price,leg1_exit_reason,leg2_exit_time,leg2_exit_price,leg2_exit_reason,r_multiple,pnl_usd
2025-09-02 01:55:00-04:00,LONG,Bullish,SessionLow,3493.13,3491.8493014049855,3497.3,3498.31,3500.64,2,2025-09-02 02:10:00-04:00,3491.8493014049855,SL,2025-09-02 02:10:00-04:00,3491.8493014049855,SL,-1.0,-1000.0
2025-12-10 08:20:00-05:00,SHORT,Bearish,Trendline,4197.19,4198.993835490711,4191.0,4187.98,4185.66,2,2025-12-10 08:25:00-05:00,4198.993835490711,SL,2025-12-10 08:25:00-05:00,4198.993835490711,SL,-1.0,-1000.0
2025-12-17 01:00:00-05:00,LONG,Bullish,Trendline,4333.44,4330.121221298959,4342.51,4349.03,,2,2025-12-17 01:30:00-05:00,4330.121221298959,SL,2025-12-17 01:30:00-05:00,4330.121221298959,SL,-1.0,-1000.0
2026-01-15 09:45:00-05:00,SHORT,Bearish,Trendline,4609.27,4612.766241652156,4582.19,4581.86,4581.53,2,2026-01-15 09:50:00-05:00,4612.766241652156,SL,2026-01-15 09:50:00-05:00,4612.766241652156,SL,-1.0,-1000.0
2026-01-19 03:50:00-05:00,LONG,Bullish,Trendline,4663.96,4662.584887398559,4673.87,4679.08,4681.49,2,2026-01-19 03:55:00-05:00,4662.584887398559,SL,2026-01-19 03:55:00-05:00,4662.584887398559,SL,-1.0,-1000.0
2026-02-11 19:30:00-05:00,SHORT,Bearish,Trendline,5064.21,5067.87204556919,5049.98,5043.08,5039.24,2,2026-02-11 20:00:00-05:00,5049.98,TP1,2026-02-11 20:40:00-05:00,5064.21,SL_BE,1.943,1942.9
2026-02-12 19:00:00-05:00,SHORT,Bearish,Trendline,4926.38,4930.423784349898,4906.31,4886.65,4878.71,2,2026-02-12 19:05:00-05:00,4930.423784349898,SL,2026-02-12 19:05:00-05:00,4930.423784349898,SL,-1.0,-1000.0
2026-02-24 02:05:00-05:00,LONG,Bullish,Trendline,5167.1,5163.582634163052,5185.83,5191.92,5193.97,2,2026-02-24 05:35:00-05:00,5163.582634163052,SL,2026-02-24 05:35:00-05:00,5163.582634163052,SL,-1.0,-1000.0
2026-03-09 10:05:00-04:00,LONG,Neutral,SessionLow,5074.67,5067.39822966753,5111.31,5111.725,5112.14,2,2026-03-09 10:10:00-04:00,5067.39822966753,SL,2026-03-09 10:10:00-04:00,5067.39822966753,SL,-1.0,-1000.0
2026-05-13 01:40:00-04:00,LONG,Bullish,SessionLow,4696.91,4693.060702308072,4707.34,4710.76,4725.28,2,2026-05-13 02:00:00-04:00,4707.34,TP1,2026-05-13 02:05:00-04:00,4710.76,TP2,3.154,3153.82
2026-06-01 18:00:00-04:00,SHORT,Bearish,Trendline,4482.71,4486.201543344853,4472.34,4471.42,4467.45,2,2026-06-01 18:55:00-04:00,4486.201543344853,SL,2026-06-01 18:55:00-04:00,4486.201543344853,SL,-1.0,-1000.0
2026-07-06 01:40:00-04:00,SHORT,Bearish,Trendline,4155.43,4159.2741947805025,4122.66,4121.1,4091.17,2,2026-07-06 02:30:00-04:00,4159.2741947805025,SL,2026-07-06 02:30:00-04:00,4159.2741947805025,SL,-1.0,-1000.0
2026-08-11 09:45:00-04:00,LONG,Bullish,Trendline,4394.69,4388.78776543273,4420.15,4421.47,4435.21,2,2026-08-11 09:50:00-04:00,4388.78776543273,SL,2026-08-11 09:50:00-04:00,4388.78776543273,SL,-1.0,-1000.0
