entry_time,direction,daily_bias,sweep_kind,entry_price,sl,tp1,tp2,tp3,of_score,leg1_exit_time,leg1_exit_price,leg1_exit_reason,leg2_exit_time,leg2_exit_price,leg2_exit_reason,r_multiple,pnl_usd
2023-09-18 20:35:00-04:00,LONG,Bullish,Trendline,15237.0,15233.141388823298,15248.3,15261.0,15266.5,2,2023-09-18 20:45:00-04:00,15233.141388823298,SL,2023-09-18 20:45:00-04:00,15233.141388823298,SL,-1.0,-1000.0
2023-10-02 10:15:00-04:00,SHORT,Bearish,Trendline,14797.4,14843.947705947012,14678.1,14660.1,14655.7,2,2023-10-02 11:15:00-04:00,14843.947705947012,SL,2023-10-02 11:15:00-04:00,14843.947705947012,SL,-1.0,-1000.0
2023-10-08 21:05:00-04:00,LONG,Bullish,SessionLow,14863.7,14852.54649760871,14889.2,14889.6,14890.0,2,2023-10-08 23:55:00-04:00,14852.54649760871,SL,2023-10-08 23:55:00-04:00,14852.54649760871,SL,-1.0,-1000.0
2023-10-25 20:10:00-04:00,SHORT,Bearish,Trendline,14276.2,14287.085118564883,14242.1,,,2,2023-10-25 20:55:00-04:00,14242.1,TP1,2023-10-25 20:55:00-04:00,14242.1,TP1,3.133,3132.72
2023-11-02 09:55:00-04:00,LONG,Bullish,Trendline,14837.0,14823.379019253307,14873.3,,,2,2023-11-02 10:05:00-04:00,14823.379019253307,SL,2023-11-02 10:05:00-04:00,14823.379019253307,SL,-1.0,-1000.0
2023-11-09 04:00:00-05:00,LONG,Bullish,SessionLow,15299.0,15290.690754021214,15327.8,15343.7,15385.8,2,2023-11-09 05:40:00-05:00,15327.8,TP1,2023-11-09 06:20:00-05:00,15299.0,SL_BE,1.733,1733.01
2023-11-10 01:00:00-05:00,SHORT,Bearish,SessionHigh,15180.9,15184.206581216222,15170.1,15167.6,15166.4,2,2023-11-10 01:50:00-05:00,15184.206581216222,SL,2023-11-10 01:50:00-05:00,15184.206581216222,SL,-1.0,-1000.0
2023-11-15 09:45:00-05:00,LONG,Bullish,Trendline,15870.6,15864.216880308795,15901.1,15976.2,,2,2023-11-15 09:50:00-05:00,15864.216880308795,SL,2023-11-15 09:50:00-05:00,15864.216880308795,SL,-1.0,-1000.0
2023-12-06 00:45:00-05:00,LONG,Bullish,Trendline,15947.6,15945.517961998328,15960.6,15960.85,15961.1,2,2023-12-06 01:00:00-05:00,15945.517961998328,SL,2023-12-06 01:00:00-05:00,15945.517961998328,SL,-1.0,-1000.0
2024-01-16 18:55:00-05:00,LONG,Bullish,Trendline,16844.8,16835.39277542156,16887.4,16898.6,,2,2024-01-16 19:05:00-05:00,16835.39277542156,SL,2024-01-16 19:05:00-05:00,16835.39277542156,SL,-1.0,-1000.0
2024-01-19 08:50:00-05:00,LONG,Bullish,Trendline,17095.7,17081.951855784402,17127.9,,,2,2024-01-19 09:00:00-05:00,17081.951855784402,SL,2024-01-19 09:00:00-05:00,17081.951855784402,SL,-1.0,-1000.0
2024-02-07 03:25:00-05:00,SHORT,Bearish,Trendline,17561.3,17563.52610697277,17547.3,17545.4,17512.8,2,2024-02-07 03:35:00-05:00,17563.52610697277,SL,2024-02-07 03:35:00-05:00,17563.52610697277,SL,-1.0,-1000.0
2024-02-23 01:20:00-05:00,LONG,Bullish,SessionLow,17998.1,17995.34236020535,18005.2,18033.1,18035.8,2,2024-02-23 01:30:00-05:00,17995.34236020535,SL,2024-02-23 01:30:00-05:00,17995.34236020535,SL,-1.0,-1000.0
2024-02-29 08:15:00-05:00,SHORT,Bearish,Trendline,17836.2,17838.940239096064,17825.6,17821.2,17812.8,2,2024-02-29 08:20:00-05:00,17838.940239096064,SL,2024-02-29 08:20:00-05:00,17838.940239096064,SL,-1.0,-1000.0
2024-03-15 03:00:00-04:00,SHORT,Bearish,Trendline,17972.4,17975.280505459847,17961.3,17960.3,17956.8,2,2024-03-15 03:05:00-04:00,17975.280505459847,SL,2024-03-15 03:05:00-04:00,17975.280505459847,SL,-1.0,-1000.0
2024-03-18 07:00:00-04:00,LONG,Bullish,Trendline,17958.79,17949.285622366235,18013.4,18027.8,18059.9,2,2024-03-18 07:30:00-04:00,18013.4,TP1,2024-03-18 07:45:00-04:00,18027.8,TP2,6.503,6503.32
2024-03-20 04:20:00-04:00,LONG,Bullish,Trendline,18023.37,18016.11055205507,18042.62,18047.89,18050.74,2,2024-03-20 04:35:00-04:00,18016.11055205507,SL,2024-03-20 04:35:00-04:00,18016.11055205507,SL,-1.0,-1000.0
2024-03-25 09:30:00-04:00,SHORT,Bearish,Trendline,18249.73,18261.417666384394,18203.84,,,2,2024-03-25 09:40:00-04:00,18203.84,TP1,2024-03-25 09:40:00-04:00,18203.84,TP1,3.926,3926.36
2024-04-03 09:55:00-04:00,SHORT,Bearish,Trendline,18067.76,18081.013766044984,18032.91,18032.255,18031.6,2,2024-04-03 10:00:00-04:00,18081.013766044984,SL,2024-04-03 10:00:00-04:00,18081.013766044984,SL,-1.0,-1000.0
2024-04-10 21:35:00-04:00,SHORT,Bearish,Trendline,17996.54,17999.532826129605,17974.04,17965.42,17938.87,2,2024-04-10 21:45:00-04:00,17999.532826129605,SL,2024-04-10 21:45:00-04:00,17999.532826129605,SL,-1.0,-1000.0
2024-04-18 07:40:00-04:00,SHORT,Bearish,Trendline,17560.06,17568.459678992058,17538.31,17528.18,17518.81,2,2024-04-18 08:10:00-04:00,17538.31,TP1,2024-04-18 08:20:00-04:00,17528.18,TP2,3.192,3192.38
2024-04-29 00:15:00-04:00,LONG,Bullish,Trendline,17778.87,17774.93618464582,17787.49,,,2,2024-04-29 00:35:00-04:00,17787.49,TP1,2024-04-29 00:35:00-04:00,17787.49,TP1,2.191,2191.26
2024-05-14 05:35:00-04:00,LONG,Bullish,Trendline,18203.31,18198.64054129752,18220.06,18221.31,18245.71,2,2024-05-14 07:25:00-04:00,18198.64054129752,SL,2024-05-14 07:25:00-04:00,18198.64054129752,SL,-1.0,-1000.0
2024-05-30 03:20:00-04:00,SHORT,Bearish,SessionHigh,18629.98,18637.908678980624,18608.23,,,2,2024-05-30 03:25:00-04:00,18637.908678980624,SL,2024-05-30 03:25:00-04:00,18637.908678980624,SL,-1.0,-1000.0
2024-07-09 11:00:00-04:00,LONG,Bullish,SessionLow,20481.08,20461.128597676758,20525.2,20554.95,,2,2024-07-09 11:20:00-04:00,20461.128597676758,SL,2024-07-09 11:20:00-04:00,20461.128597676758,SL,-1.0,-1000.0
2024-07-10 01:15:00-04:00,LONG,Bullish,SessionLow,20492.17,20489.78013126597,20503.42,20525.2,20554.95,2,2024-07-10 01:35:00-04:00,20489.78013126597,SL,2024-07-10 01:35:00-04:00,20489.78013126597,SL,-1.0,-1000.0
2024-08-02 09:40:00-04:00,SHORT,Bearish,Trendline,18539.5,18588.24422277819,18370.27,,,2,2024-08-02 10:05:00-04:00,18370.27,TP1,2024-08-02 10:05:00-04:00,18370.27,TP1,3.472,3471.8
2024-08-27 21:10:00-04:00,SHORT,Bearish,Trendline,19530.1,19536.53048068281,19510.6,19491.8,19371.5,2,2024-08-27 21:15:00-04:00,19536.53048068281,SL,2024-08-27 21:15:00-04:00,19536.53048068281,SL,-1.0,-1000.0
2024-09-11 21:00:00-04:00,LONG,Neutral,Trendline,19224.78,19212.327568423912,19261.9,19269.31,,2,2024-09-11 21:35:00-04:00,19261.9,TP1,2024-09-11 22:25:00-04:00,19269.31,TP2,3.278,3278.48
2024-09-30 20:15:00-04:00,LONG,Bullish,Trendline,20023.79,20019.15416010637,20052.17,20063.3,20079.0,2,2024-09-30 20:35:00-04:00,20052.17,TP1,2024-09-30 20:45:00-04:00,20063.3,TP2,7.322,7322.3
2025-01-31 09:20:00-05:00,LONG,Bullish,Trendline,21609.08,21602.383704393036,21656.2,21660.45,21742.78,2,2025-01-31 09:30:00-05:00,21656.2,TP1,2025-01-31 09:30:00-05:00,21660.45,TP2,7.354,7354.07
2025-02-10 01:30:00-05:00,LONG,Bullish,Trendline,21565.6,21562.06005104099,21611.85,21630.26,21676.26,2,2025-02-10 05:35:00-05:00,21611.85,TP1,2025-02-10 06:35:00-05:00,21630.26,TP2,15.665,15665.48
2025-02-27 02:55:00-05:00,LONG,Bullish,Trendline,21222.7,21212.922219703796,21265.9,21326.9,21346.1,2,2025-02-27 03:00:00-05:00,21212.922219703796,SL,2025-02-27 03:00:00-05:00,21212.922219703796,SL,-1.0,-1000.0
2025-03-07 00:15:00-05:00,SHORT,Bearish,Trendline,20142.3,20148.138952901754,20118.1,20101.5,20000.9,2,2025-03-07 00:50:00-05:00,20118.1,TP1,2025-03-07 00:55:00-05:00,20101.5,TP2,5.566,5566.07
2025-03-13 02:50:00-04:00,SHORT,Bearish,Trendline,19454.0,19478.094900572745,19371.9,19365.8,19356.7,2,2025-03-13 03:20:00-04:00,19478.094900572745,SL,2025-03-13 03:20:00-04:00,19478.094900572745,SL,-1.0,-1000.0
2025-03-25 02:45:00-04:00,LONG,Bullish,Trendline,20132.1,20128.414497062928,20141.5,20147.15,20166.8,2,2025-03-25 02:55:00-04:00,20141.5,TP1,2025-03-25 03:00:00-04:00,20147.15,TP2,3.317,3317.05
2025-03-30 21:30:00-04:00,SHORT,Bearish,Trendline,19067.25,19091.125973866678,18976.0,,,2,2025-03-31 04:00:00-04:00,19091.125973866678,SL,2025-03-31 04:00:00-04:00,19091.125973866678,SL,-1.0,-1000.0
2025-05-13 20:30:00-04:00,LONG,Bullish,Trendline,21186.15,21175.477649558543,21217.15,21254.55,21254.7,2,2025-05-13 21:00:00-04:00,21175.477649558543,SL,2025-05-13 21:00:00-04:00,21175.477649558543,SL,-1.0,-1000.0
2025-05-16 09:55:00-04:00,LONG,Bullish,Trendline,21353.05,21320.713854391925,21418.35,21445.15,,2,2025-05-16 10:00:00-04:00,21320.713854391925,SL,2025-05-16 10:00:00-04:00,21320.713854391925,SL,-1.0,-1000.0
2025-06-02 19:05:00-04:00,LONG,Bullish,Trendline,21485.2,21474.453578729728,21531.1,,,2,2025-06-02 19:15:00-04:00,21474.453578729728,SL,2025-06-02 19:15:00-04:00,21474.453578729728,SL,-1.0,-1000.0
2025-06-03 04:10:00-04:00,LONG,Bullish,SessionLow,21375.7,21359.83435979558,21437.9,21454.6,21457.45,2,2025-06-03 04:15:00-04:00,21359.83435979558,SL,2025-06-03 04:15:00-04:00,21359.83435979558,SL,-1.0,-1000.0
2025-06-03 20:20:00-04:00,LONG,Bullish,Trendline,21661.6,21651.864716893102,21685.95,21716.9,,2,2025-06-03 21:45:00-04:00,21651.864716893102,SL,2025-06-03 21:45:00-04:00,21651.864716893102,SL,-1.0,-1000.0
2025-06-04 21:20:00-04:00,LONG,Bullish,Trendline,21701.0,21696.711342128252,21727.15,21731.65,21762.3,2,2025-06-04 21:25:00-04:00,21696.711342128252,SL,2025-06-04 21:25:00-04:00,21696.711342128252,SL,-1.0,-1000.0
2025-06-06 10:25:00-04:00,LONG,Bullish,Trendline,21746.4,21726.38296684689,21824.1,21889.55,,2,2025-06-06 10:30:00-04:00,21726.38296684689,SL,2025-06-06 10:30:00-04:00,21726.38296684689,SL,-1.0,-1000.0
2025-07-07 03:15:00-04:00,SHORT,Bearish,Trendline,22737.8,22745.305348043592,22719.0,22715.3,22693.5,2,2025-07-07 03:20:00-04:00,22745.305348043592,SL,2025-07-07 03:20:00-04:00,22745.305348043592,SL,-1.0,-1000.0
2025-07-15 00:45:00-04:00,LONG,Bullish,Trendline,22938.9,22921.843354577137,22996.7,,,2,2025-07-15 04:25:00-04:00,22996.7,TP1,2025-07-15 04:25:00-04:00,22996.7,TP1,3.389,3388.71
2025-10-01 19:35:00-04:00,LONG,Bullish,Trendline,24799.0,24794.597893384944,24812.9,24814.1,,2,2025-10-01 20:00:00-04:00,24812.9,TP1,2025-10-01 20:00:00-04:00,24814.1,TP2,3.294,3293.88
2025-10-07 01:10:00-04:00,LONG,Bullish,Trendline,24971.2,24962.01028383075,24989.8,24989.85,24989.9,2,2025-10-07 02:00:00-04:00,24962.01028383075,SL,2025-10-07 02:00:00-04:00,24962.01028383075,SL,-1.0,-1000.0
2025-10-07 10:30:00-04:00,LONG,Bullish,Trendline,25016.4,25005.41999174213,25058.4,25068.1,,2,2025-10-07 10:35:00-04:00,25005.41999174213,SL,2025-10-07 10:35:00-04:00,25005.41999174213,SL,-1.0,-1000.0
2025-10-20 02:00:00-04:00,LONG,Bullish,SessionLow,24931.7,24918.476664067995,25006.5,25168.9,,2,2025-10-20 04:45:00-04:00,24918.476664067995,SL,2025-10-20 04:45:00-04:00,24918.476664067995,SL,-1.0,-1000.0
2025-10-30 10:00:00-04:00,SHORT,Bearish,Trendline,25960.5,25990.729797496107,25803.9,,,2,2025-10-30 10:05:00-04:00,25990.729797496107,SL,2025-10-30 10:05:00-04:00,25990.729797496107,SL,-1.0,-1000.0
2025-12-30 20:25:00-05:00,SHORT,Bearish,Trendline,25408.6,25415.89840552521,25378.1,,,2,2025-12-30 21:00:00-05:00,25415.89840552521,SL,2025-12-30 21:00:00-05:00,25415.89840552521,SL,-1.0,-1000.0
2026-02-19 09:50:00-05:00,SHORT,Bearish,Trendline,24795.7,24809.851052100097,24696.2,24687.0,24683.1,2,2026-02-19 09:55:00-05:00,24809.851052100097,SL,2026-02-19 09:55:00-05:00,24809.851052100097,SL,-1.0,-1000.0
2026-03-30 20:35:00-04:00,SHORT,Bearish,Trendline,22890.7,22903.722733734325,22783.4,,,2,2026-03-30 20:40:00-04:00,22903.722733734325,SL,2026-03-30 20:40:00-04:00,22903.722733734325,SL,-1.0,-1000.0
2026-04-01 20:05:00-04:00,LONG,Bullish,Trendline,23994.4,23979.94322586379,24024.7,24067.9,24166.6,2,2026-04-01 20:10:00-04:00,23979.94322586379,SL,2026-04-01 20:10:00-04:00,23979.94322586379,SL,-1.0,-1000.0
2026-06-29 20:10:00-04:00,LONG,Bullish,Trendline,29790.0,29746.516457616268,29885.3,29955.9,30103.8,2,2026-06-29 20:25:00-04:00,29746.516457616268,SL,2026-06-29 20:25:00-04:00,29746.516457616268,SL,-1.0,-1000.0
2026-08-11 20:40:00-04:00,SHORT,Bearish,Trendline,29554.0,29570.4339187018,29518.6,29498.1,29461.6,2,2026-08-11 21:05:00-04:00,29570.4339187018,SL,2026-08-11 21:05:00-04:00,29570.4339187018,SL,-1.0,-1000.0
2026-08-13 20:05:00-04:00,LONG,Bullish,Trendline,30111.1,30088.00887925128,30167.6,,,2,2026-08-13 20:15:00-04:00,30088.00887925128,SL,2026-08-13 20:15:00-04:00,30088.00887925128,SL,-1.0,-1000.0
