entry_time,exit_time,direction,entry_price,stop,r_multiple,win
2021-02-01T05:15:00+00:00,2021-02-01T05:56:00+00:00,BUY,12972.3,12964.5,2.500000000000233,True
2021-02-02T05:17:00+00:00,2021-02-02T05:57:00+00:00,SELL,13327.6,13336.5,-1.0,False
2021-02-03T05:31:00+00:00,2021-02-03T05:55:00+00:00,BUY,13538.5,13531.0,2.5,True
2021-02-04T05:10:00+00:00,2021-02-04T05:34:00+00:00,SELL,13364.0,13371.7,-1.0,False
2021-02-11T05:17:00+00:00,2021-02-11T06:19:00+00:00,SELL,13655.8,13661.8,-1.0,False
2021-02-18T05:04:00+00:00,2021-02-18T07:12:00+00:00,BUY,13634.9,13626.4,-1.0,False
2021-02-19T05:05:00+00:00,2021-02-19T05:11:00+00:00,BUY,13588.1,13582.9,2.49999999999965,True
2021-02-24T05:12:00+00:00,2021-02-24T05:13:00+00:00,SELL,13134.5,13145.5,2.5,True
2021-02-25T05:09:00+00:00,2021-02-25T06:11:00+00:00,BUY,13339.8,13334.1,-1.0,False
2021-02-26T05:04:00+00:00,2021-02-26T05:12:00+00:00,BUY,12747.9,12731.1,-1.0,False
2021-03-01T05:12:00+00:00,2021-03-01T05:30:00+00:00,BUY,13061.7,13050.6,-1.0,False
2021-03-02T05:07:00+00:00,2021-03-02T06:07:00+00:00,SELL,13236.8,13248.3,-1.0,False
2021-03-03T05:44:00+00:00,2021-03-03T05:55:00+00:00,SELL,13141.7,13148.4,-1.0,False
2021-03-04T05:14:00+00:00,2021-03-04T05:26:00+00:00,BUY,12584.3,12576.3,-1.0,False
2021-03-05T05:08:00+00:00,2021-03-05T05:31:00+00:00,SELL,12414.1,12425.2,-1.0,False
2021-03-08T05:41:00+00:00,2021-03-08T06:00:00+00:00,SELL,12547.4,12555.9,-1.0,False
2021-03-09T05:02:00+00:00,2021-03-09T05:20:00+00:00,BUY,12468.8,12460.3,-1.0,False
2021-03-10T05:31:00+00:00,2021-03-10T06:20:00+00:00,SELL,12768.4,12781.6,2.4999999999998623,True
2021-03-12T05:02:00+00:00,2021-03-12T05:03:00+00:00,SELL,13064.8,13071.0,-1.0,False
2021-03-15T04:19:00+00:00,2021-03-15T04:29:00+00:00,SELL,12941.4,12948.4,-1.0,False
2021-03-19T05:16:00+00:00,2021-03-19T05:20:00+00:00,BUY,12794.1,12786.0,-1.0,False
2021-03-22T05:04:00+00:00,2021-03-22T05:30:00+00:00,BUY,12925.2,12916.2,-1.0,False
2021-03-26T04:07:00+00:00,2021-03-26T04:12:00+00:00,BUY,12851.7,12843.1,-1.0,False
2021-03-29T04:19:00+00:00,2021-03-29T04:30:00+00:00,SELL,12903.7,12913.6,2.500000000000092,True
2021-04-12T04:10:00+00:00,2021-04-12T04:56:00+00:00,SELL,13807.5,13812.3,2.500000000000379,True
2021-04-13T04:02:00+00:00,2021-04-13T04:22:00+00:00,SELL,13811.8,13817.1,-1.0,False
2021-05-11T04:29:00+00:00,2021-05-11T04:31:00+00:00,SELL,13230.0,13236.7,-1.0,False
2021-05-12T04:34:00+00:00,2021-05-12T04:40:00+00:00,SELL,13225.5,13238.5,-1.0,False
2021-05-19T16:23:00+00:00,2021-05-19T16:24:00+00:00,SELL,13170.4,13174.7,-1.0,False
2021-05-24T04:09:00+00:00,2021-05-24T05:04:00+00:00,SELL,13416.1,13424.4,-1.0,False
2021-07-08T04:19:00+00:00,2021-07-08T04:33:00+00:00,SELL,14790.6,14795.7,-1.0,False
2021-07-09T04:31:00+00:00,2021-07-09T04:52:00+00:00,SELL,14684.1,14690.3,-1.0,False
2021-07-14T04:20:00+00:00,2021-07-14T06:10:00+00:00,SELL,14874.3,14881.5,2.4999999999997473,True
2021-07-21T04:06:00+00:00,2021-07-21T04:32:00+00:00,BUY,14715.7,14709.7,-1.0,False
2021-07-28T04:05:00+00:00,2021-07-28T05:02:00+00:00,SELL,14928.9,14936.5,2.4999999999998805,True
2021-08-27T04:22:00+00:00,2021-08-27T05:06:00+00:00,BUY,15334.5,15328.6,-1.0,False
2021-09-01T04:21:00+00:00,2021-09-01T05:42:00+00:00,BUY,15617.4,15613.2,2.5000000000006497,True
2021-09-17T04:30:00+00:00,2021-09-17T05:59:00+00:00,BUY,15535.8,15531.9,2.500000000000233,True
2021-09-20T04:28:00+00:00,2021-09-20T04:42:00+00:00,SELL,15246.2,15254.2,-1.0,False
2021-09-29T04:16:00+00:00,2021-09-29T04:20:00+00:00,SELL,14849.5,14856.8,-1.0,False
2021-10-05T04:05:00+00:00,2021-10-05T04:31:00+00:00,SELL,14518.8,14527.1,2.4999999999996714,True
2021-10-06T04:32:00+00:00,2021-10-06T04:42:00+00:00,SELL,14585.7,14592.6,2.500000000000132,True
2021-10-11T04:04:00+00:00,2021-10-11T04:57:00+00:00,BUY,14768.7,14760.0,2.499999999999791,True
2021-11-09T05:26:00+00:00,2021-11-09T06:00:00+00:00,BUY,16322.1,16317.1,2.5,True
2021-11-11T08:35:00+00:00,2021-11-11T08:54:00+00:00,BUY,16012.0,16002.6,2.500000000000097,True
2021-11-16T05:14:00+00:00,2021-11-16T05:19:00+00:00,BUY,16200.6,16195.9,-1.0,False
2021-11-18T05:06:00+00:00,2021-11-18T05:18:00+00:00,BUY,16354.2,16350.0,-1.0,False
2021-11-19T05:12:00+00:00,2021-11-19T05:45:00+00:00,SELL,16569.9,16575.9,-1.0,False
2021-11-24T05:09:00+00:00,2021-11-24T05:30:00+00:00,BUY,16290.1,16284.6,2.5,True
2021-11-29T05:16:00+00:00,2021-11-29T05:23:00+00:00,SELL,16218.9,16226.1,2.4999999999997473,True
2021-11-30T14:53:00+00:00,2021-11-30T14:55:00+00:00,SELL,16387.2,16394.7,-1.0,False
2021-12-02T05:26:00+00:00,2021-12-02T06:02:00+00:00,BUY,15946.2,15938.7,-1.0,False
2021-12-08T05:08:00+00:00,2021-12-08T05:29:00+00:00,SELL,16390.1,16397.1,-1.0,False
2021-12-13T05:31:00+00:00,2021-12-13T06:39:00+00:00,SELL,16394.4,16404.0,-1.0,False
2021-12-15T05:15:00+00:00,2021-12-15T05:30:00+00:00,SELL,15940.2,15944.2,-1.0,False
2021-12-16T05:11:00+00:00,2021-12-16T05:30:00+00:00,SELL,16340.1,16344.6,-1.0,False
2021-12-17T05:35:00+00:00,2021-12-17T05:36:00+00:00,SELL,15848.1,15858.0,-1.0,False
2021-12-20T05:15:00+00:00,2021-12-20T05:19:00+00:00,SELL,15640.2,15647.5,2.500000000000249,True
2021-12-21T08:00:00+00:00,2021-12-21T08:00:00+00:00,BUY,15784.5,15779.5,-1.0,False
2021-12-22T05:07:00+00:00,2021-12-22T05:15:00+00:00,BUY,15954.3,15946.8,-1.0,False
2021-12-29T05:31:00+00:00,2021-12-29T05:35:00+00:00,SELL,16548.3,16554.3,-1.0,False
2022-01-04T05:20:00+00:00,2022-01-04T07:02:00+00:00,BUY,16541.8,16537.5,-1.0,False
2022-01-05T05:04:00+00:00,2022-01-05T05:29:00+00:00,SELL,16208.1,16216.2,2.4999999999998876,True
2022-01-06T05:11:00+00:00,2022-01-06T05:26:00+00:00,BUY,15657.9,15648.3,2.4999999999999054,True
2022-01-07T05:58:00+00:00,2022-01-07T06:34:00+00:00,SELL,15793.2,15803.7,-1.0,False
2022-01-10T05:07:00+00:00,2022-01-10T05:33:00+00:00,SELL,15641.1,15649.8,-1.0,False
2022-01-11T05:09:00+00:00,2022-01-11T05:14:00+00:00,BUY,15613.2,15606.6,-1.0,False
2022-01-14T05:06:00+00:00,2022-01-14T05:06:00+00:00,BUY,15510.9,15505.5,-1.0,False
2022-01-20T05:03:00+00:00,2022-01-20T05:20:00+00:00,BUY,15135.4,15125.6,-1.0,False
2022-01-21T05:02:00+00:00,2022-01-21T05:05:00+00:00,BUY,14661.5,14655.0,-1.0,False
2022-01-24T05:19:00+00:00,2022-01-24T06:01:00+00:00,BUY,14555.8,14546.9,-1.0,False
2022-01-25T05:03:00+00:00,2022-01-25T05:06:00+00:00,SELL,14223.6,14244.4,-1.0,False
2022-01-26T05:17:00+00:00,2022-01-26T05:29:00+00:00,SELL,14210.8,14223.4,-1.0,False
2022-01-27T05:09:00+00:00,2022-01-27T05:14:00+00:00,BUY,13960.2,13944.5,-1.0,False
2022-01-28T08:10:00+00:00,2022-01-28T08:11:00+00:00,BUY,14114.2,14099.0,-1.0,False
2022-01-31T05:31:00+00:00,2022-01-31T05:32:00+00:00,SELL,14490.8,14495.2,-1.0,False
2022-02-02T05:06:00+00:00,2022-02-02T05:29:00+00:00,BUY,15166.5,15161.0,2.5,True
2022-02-04T05:35:00+00:00,2022-02-04T06:09:00+00:00,BUY,14802.1,14792.6,2.5,True
2022-02-07T05:05:00+00:00,2022-02-07T05:09:00+00:00,SELL,14704.0,14712.0,-1.0,False
2022-02-08T05:04:00+00:00,2022-02-08T05:26:00+00:00,SELL,14583.2,14592.0,2.5000000000002065,True
2022-02-09T05:09:00+00:00,2022-02-09T05:11:00+00:00,BUY,14828.2,14823.0,-1.0,False
2022-02-11T05:32:00+00:00,2022-02-11T05:35:00+00:00,SELL,14577.5,14587.0,2.5,True
2022-02-14T05:03:00+00:00,2022-02-14T05:12:00+00:00,BUY,14293.0,14281.8,-1.0,False
2022-02-15T06:17:00+00:00,2022-02-15T06:20:00+00:00,SELL,14280.6,14288.3,2.5000000000003544,True
2022-02-16T05:07:00+00:00,2022-02-16T06:08:00+00:00,BUY,14578.8,14572.0,-1.0,False
2022-02-17T05:09:00+00:00,2022-02-17T08:11:00+00:00,BUY,14517.0,14487.8,2.499999999999938,True
2022-02-21T05:08:00+00:00,2022-02-21T05:15:00+00:00,SELL,14058.2,14063.8,-1.0,False
2022-02-22T05:02:00+00:00,2022-02-22T05:14:00+00:00,BUY,13707.3,13694.8,-1.0,False
2022-02-23T05:33:00+00:00,2022-02-23T05:34:00+00:00,BUY,13976.8,13971.6,-1.0,False
2022-02-24T05:14:00+00:00,2022-02-24T05:14:00+00:00,SELL,13182.5,13200.6,-1.0,False
2022-02-25T05:22:00+00:00,2022-02-25T05:26:00+00:00,SELL,13850.2,13862.2,-1.0,False
2022-03-02T05:21:00+00:00,2022-03-02T06:03:00+00:00,BUY,14083.3,14063.8,-1.0,False
2022-03-03T05:04:00+00:00,2022-03-03T05:05:00+00:00,SELL,14218.0,14225.4,-1.0,False
2022-03-04T05:06:00+00:00,2022-03-04T06:00:00+00:00,BUY,13925.9,13913.2,2.500000000000215,True
2022-03-07T05:29:00+00:00,2022-03-07T05:31:00+00:00,BUY,13641.5,13622.2,-1.0,False
2022-03-08T05:07:00+00:00,2022-03-08T05:07:00+00:00,BUY,13288.3,13278.3,-1.0,False
2022-03-09T05:13:00+00:00,2022-03-09T05:26:00+00:00,SELL,13318.6,13330.2,-1.0,False
2022-03-10T05:22:00+00:00,2022-03-10T05:35:00+00:00,BUY,13679.4,13671.6,2.500000000000233,True
2022-03-14T04:17:00+00:00,2022-03-14T04:23:00+00:00,BUY,13322.4,13316.7,2.5000000000004787,True
2022-03-16T04:25:00+00:00,2022-03-16T04:37:00+00:00,SELL,13456.7,13461.4,-1.0,False
2022-03-17T04:05:00+00:00,2022-03-17T04:10:00+00:00,SELL,13930.2,13939.7,-1.0,False
2022-03-21T07:45:00+00:00,2022-03-21T07:45:00+00:00,SELL,14369.0,14373.2,2.499999999999567,True
2022-03-22T04:23:00+00:00,2022-03-22T05:38:00+00:00,SELL,14321.4,14332.0,-1.0,False
2022-03-25T04:14:00+00:00,2022-03-25T04:52:00+00:00,BUY,14765.4,14759.8,2.4999999999998375,True
2022-03-28T04:31:00+00:00,2022-03-28T04:33:00+00:00,SELL,14696.9,14701.7,-1.0,False
2022-03-30T04:07:00+00:00,2022-03-30T04:34:00+00:00,BUY,15234.5,15227.8,-1.0,False
2022-04-06T04:18:00+00:00,2022-04-06T04:35:00+00:00,BUY,14809.4,14799.4,-1.0,False
2022-04-11T04:23:00+00:00,2022-04-11T04:25:00+00:00,BUY,14232.4,14227.2,-1.0,False
2022-04-12T04:30:00+00:00,2022-04-12T05:10:00+00:00,SELL,13911.4,13926.2,-1.0,False
2022-04-13T04:56:00+00:00,2022-04-13T05:02:00+00:00,SELL,14033.8,14040.2,-1.0,False
2022-04-14T05:01:00+00:00,2022-04-14T05:12:00+00:00,BUY,14283.0,14278.3,-1.0,False
2022-04-20T04:33:00+00:00,2022-04-20T05:02:00+00:00,SELL,14119.9,14130.1,2.4999999999998215,True
