entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2024-11-14 06:00:00-05:00,SHORT,2545.65,2549.242254575191,2512.82,2024-11-14 06:30:00-05:00,2549.242254575191,SL,-1.0,-1000.0,4
2025-01-02 07:00:00-05:00,LONG,2642.64,2639.6667324262994,2649.53,2025-01-02 08:00:00-05:00,2639.6667324262994,SL,-1.0,-1000.0,4
2025-03-10 05:30:00-04:00,SHORT,2911.25,2916.1606411467983,2896.17,2025-03-10 07:30:00-04:00,2896.17,TP,3.071,3070.88,3
2025-04-24 20:30:00-04:00,LONG,3357.46,3346.417834235233,3386.56,2025-04-24 21:30:00-04:00,3346.417834235233,SL,-1.0,-1000.0,4
2025-04-25 03:00:00-04:00,SHORT,3306.68,3316.2144528337194,3277.68,2025-04-25 09:00:00-04:00,3277.68,TP,3.042,3041.6,4
2025-05-30 11:30:00-04:00,SHORT,3288.69,3294.3158972328465,3265.75,2025-05-30 12:30:00-04:00,3294.3158972328465,SL,-1.0,-1000.0,3
2025-09-01 00:30:00-04:00,LONG,3475.06,3470.767286066446,3499.79,2025-09-01 03:00:00-04:00,3470.767286066446,SL,-1.0,-1000.0,3
2025-12-28 20:00:00-05:00,SHORT,4499.15,4520.042817095697,4448.18,2025-12-28 22:30:00-05:00,4520.042817095697,SL,-1.0,-1000.0,3
2026-01-06 10:30:00-05:00,LONG,4478.34,4461.068122455716,4520.1,2026-01-06 20:30:00-05:00,4461.068122455716,SL,-1.0,-1000.0,3
2026-02-26 12:00:00-05:00,SHORT,5174.3,5192.9736456291685,5127.62,2026-02-26 14:30:00-05:00,5192.9736456291685,SL,-1.0,-1000.0,5
2026-03-10 10:00:00-04:00,LONG,5209.23,5182.526979460081,5379.83,2026-03-10 14:00:00-04:00,5182.526979460081,SL,-1.0,-1000.0,4
2026-04-16 22:30:00-04:00,SHORT,4784.69,4796.485405245399,4753.03,2026-04-16 23:00:00-04:00,4796.485405245399,SL,-1.0,-1000.0,4
2026-04-16 23:30:00-04:00,SHORT,4793.19,4798.2999438085335,4767.63,2026-04-17 00:30:00-04:00,4798.2999438085335,SL,-1.0,-1000.0,3
2026-04-28 03:00:00-04:00,SHORT,4629.7,4640.773032820101,4607.45,2026-04-28 05:30:00-04:00,4607.45,TP,2.009,2009.39,5
2026-06-30 12:00:00-04:00,LONG,4029.41,4023.402644199426,4068.56,2026-06-30 13:00:00-04:00,4023.402644199426,SL,-1.0,-1000.0,4
