entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2024-03-28 04:30:00-04:00,LONG,18292.9,18282.320383187554,18319.8,2024-03-28 04:45:00-04:00,18282.320383187554,SL,-1.0,-1000.0,6
2024-04-09 11:00:00-04:00,SHORT,18045.9,18080.42646728343,17869.7,2024-04-09 11:15:00-04:00,18080.42646728343,SL,-1.0,-1000.0,3
2024-04-09 11:15:00-04:00,SHORT,18053.9,18091.132433906045,17869.7,2024-04-09 11:30:00-04:00,18091.132433906045,SL,-1.0,-1000.0,3
2024-05-06 04:30:00-04:00,SHORT,17933.0,17942.132729139204,17889.0,2024-05-06 05:15:00-04:00,17942.132729139204,SL,-1.0,-1000.0,3
2024-07-23 10:45:00-04:00,LONG,19813.8,19767.530617360426,19988.3,2024-07-23 13:00:00-04:00,19767.530617360426,SL,-1.0,-1000.0,3
2024-08-28 15:00:00-04:00,SHORT,19373.0,19421.2339485629,19016.9,2024-08-28 15:45:00-04:00,19421.2339485629,SL,-1.0,-1000.0,3
2024-10-02 10:45:00-04:00,SHORT,19804.4,19872.397275730847,19630.1,2024-10-02 11:15:00-04:00,19872.397275730847,SL,-1.0,-1000.0,3
2024-10-11 11:15:00-04:00,LONG,20267.5,20237.59197079859,20339.8,2024-10-13 21:45:00-04:00,20237.59197079859,SL,-1.0,-1000.0,3
2024-10-31 04:15:00-04:00,SHORT,20202.7,20220.53319644413,20133.4,2024-10-31 04:45:00-04:00,20220.53319644413,SL,-1.0,-1000.0,5
2024-11-26 10:15:00-05:00,LONG,20905.2,20867.564688698956,21030.8,2024-11-26 14:15:00-05:00,20867.564688698956,SL,-1.0,-1000.0,5
2024-11-28 04:00:00-05:00,SHORT,20810.0,20817.24022581122,20791.3,2024-11-28 04:30:00-05:00,20817.24022581122,SL,-1.0,-1000.0,4
2024-12-05 14:15:00-05:00,SHORT,21477.7,21502.422330460457,21416.0,2024-12-05 18:00:00-05:00,21416.0,TP,2.496,2495.72,4
2025-01-02 04:00:00-05:00,LONG,21217.1,21166.510310896934,21341.2,2025-01-02 09:00:00-05:00,21166.510310896934,SL,-1.0,-1000.0,5
2025-01-14 09:00:00-05:00,LONG,20903.8,20872.550342791874,20997.6,2025-01-14 09:45:00-05:00,20872.550342791874,SL,-1.0,-1000.0,4
2025-01-30 16:15:00-05:00,LONG,21527.8,21507.11466649518,21641.3,2025-01-30 16:30:00-05:00,21507.11466649518,SL,-1.0,-1000.0,4
2025-02-26 10:45:00-05:00,LONG,21303.3,21257.58963231297,21403.7,2025-02-26 12:30:00-05:00,21257.58963231297,SL,-1.0,-1000.0,5
2025-03-11 11:15:00-04:00,SHORT,19423.5,19506.690496808274,19131.0,2025-03-11 11:30:00-04:00,19506.690496808274,SL,-1.0,-1000.0,3
2025-03-19 04:45:00-04:00,SHORT,19522.7,19543.197317908063,19461.3,2025-03-19 05:15:00-04:00,19543.197317908063,SL,-1.0,-1000.0,3
