day,session,direction,entry_time,entry_price,stop,exit_reason,recorded_spread_at_entry,spread_cost_used,risk,r_multiple_gross,r_multiple_net,pnl_usd_gross,pnl_usd_net
2021-12-14,09:30,SHORT,2021-12-14 11:15:00-05:00,15828.3,15881.2,SL,0.0,3.0,52.9,-1.0,-1.0567,-1000.0,-1056.71
2021-12-15,09:30,SHORT,2021-12-15 13:45:00-05:00,15848.2,15864.6,TP,0.0,3.0,16.4,2.0,1.8171,2000.0,1817.07
2021-12-16,09:30,SHORT,2021-12-16 10:15:00-05:00,16191.4,16251.0,TP,0.0,3.0,59.6,2.0,1.9497,2000.0,1949.66
2021-12-17,09:30,LONG,2021-12-17 11:30:00-05:00,15824.9,15751.6,EOD,0.0,3.0,73.3,-0.1828,-0.2237,-182.81,-223.74
2021-12-20,09:30,LONG,2021-12-20 15:30:00-05:00,15614.1,15594.2,SL,0.0,3.0,19.9,-1.0,-1.1508,-1000.0,-1150.75
2021-12-21,09:30,SHORT,2021-12-21 10:15:00-05:00,15708.0,15737.2,TP,0.0,3.0,29.2,2.0,1.8973,2000.0,1897.26
2021-12-22,09:30,LONG,2021-12-22 13:30:00-05:00,16070.7,16017.1,TP,0.0,3.0,53.6,2.0,1.944,2000.0,1944.03
2021-12-23,09:30,LONG,2021-12-23 10:30:00-05:00,16260.9,16248.2,TP,0.0,3.0,12.7,2.0,1.7638,2000.0,1763.78
2021-12-28,09:30,SHORT,2021-12-28 11:45:00-05:00,16547.4,16551.1,SL,0.0,3.0,3.7,-1.0,-1.8108,-1000.0,-1810.81
2021-12-29,09:30,SHORT,2021-12-29 10:30:00-05:00,16460.2,16524.7,SL,0.0,3.0,64.5,-1.0,-1.0465,-1000.0,-1046.51
2021-12-30,09:30,LONG,2021-12-30 10:45:00-05:00,16555.8,16514.3,SL,0.0,3.0,41.5,-1.0,-1.0723,-1000.0,-1072.29
2022-01-05,09:30,SHORT,2022-01-05 12:00:00-05:00,16152.4,16179.1,TP,0.0,3.0,26.7,2.0,1.8876,2000.0,1887.64
2022-01-06,09:30,LONG,2022-01-06 15:30:00-05:00,15763.8,15661.8,EOD,0.0,3.0,102.0,0.3324,0.3029,332.35,302.94
2022-01-10,09:30,SHORT,2022-01-10 11:15:00-05:00,15282.6,15327.7,SL,0.0,3.0,45.1,-1.0,-1.0665,-1000.0,-1066.52
2022-01-11,09:30,LONG,2022-01-11 10:30:00-05:00,15593.7,15559.5,SL,0.0,3.0,34.2,-1.0,-1.0877,-1000.0,-1087.72
2022-01-12,09:30,SHORT,2022-01-12 11:30:00-05:00,15919.1,15988.6,EOD,0.0,3.0,69.5,0.8446,0.8014,844.6,801.44
2022-01-13,09:30,SHORT,2022-01-13 10:30:00-05:00,15887.8,15951.5,TP,0.0,3.0,63.7,2.0,1.9529,2000.0,1952.9
2022-01-14,09:30,LONG,2022-01-14 12:00:00-05:00,15548.3,15485.3,SL,0.0,3.0,63.0,-1.0,-1.0476,-1000.0,-1047.62
2022-01-17,09:30,LONG,2022-01-17 21:45:00-05:00,15581.2,15576.7,SL,0.0,3.0,4.5,-1.0,-1.6667,-1000.0,-1666.67
2022-01-18,09:30,LONG,2022-01-18 10:30:00-05:00,15392.2,15343.3,SL,0.0,3.0,48.9,-1.0,-1.0613,-1000.0,-1061.35
2022-01-19,09:30,SHORT,2022-01-19 12:15:00-05:00,15305.2,15366.7,TP,0.0,3.0,61.5,2.0,1.9512,2000.0,1951.22
2022-01-20,09:30,LONG,2022-01-20 11:15:00-05:00,15296.7,15283.3,SL,0.0,3.0,13.4,-1.0,-1.2239,-1000.0,-1223.88
2022-01-21,09:30,LONG,2022-01-21 11:45:00-05:00,14699.3,14642.5,SL,0.0,3.0,56.8,-1.0,-1.0528,-1000.0,-1052.82
2022-01-24,09:30,SHORT,2022-01-24 12:45:00-05:00,13948.0,14033.2,SL,0.0,3.0,85.2,-1.0,-1.0352,-1000.0,-1035.21
2022-01-25,09:30,SHORT,2022-01-25 10:15:00-05:00,14147.5,14221.5,SL,0.0,3.0,74.0,-1.0,-1.0405,-1000.0,-1040.54
2022-01-26,09:30,SHORT,2022-01-26 11:00:00-05:00,14431.0,14457.1,TP,0.0,3.0,26.1,2.0,1.8851,2000.0,1885.06
2022-01-27,09:30,SHORT,2022-01-27 10:45:00-05:00,14281.9,14415.8,TP,0.0,3.0,133.9,2.0,1.9776,2000.0,1977.6
2022-01-28,09:30,LONG,2022-01-28 14:15:00-05:00,14099.5,13973.5,TP,0.0,3.0,126.0,2.0,1.9762,2000.0,1976.19
2022-02-02,09:30,SHORT,2022-02-02 10:45:00-05:00,15098.6,15115.0,SL,0.0,3.0,16.4,-1.0,-1.1829,-1000.0,-1182.93
2022-02-03,09:30,LONG,2022-02-03 10:45:00-05:00,14771.1,14725.6,SL,0.0,3.0,45.5,-1.0,-1.0659,-1000.0,-1065.93
2022-02-04,09:30,SHORT,2022-02-04 11:15:00-05:00,14551.5,14572.7,TP,0.0,3.0,21.2,2.0,1.8585,2000.0,1858.49
2022-02-07,09:30,SHORT,2022-02-07 14:30:00-05:00,14703.8,14735.1,SL,0.0,3.0,31.3,-1.0,-1.0958,-1000.0,-1095.85
2022-02-09,09:30,LONG,2022-02-09 13:00:00-05:00,14983.9,14963.5,TP,0.0,3.0,20.4,2.0,1.8529,2000.0,1852.94
2022-02-10,09:30,LONG,2022-02-10 11:00:00-05:00,14907.2,14839.7,SL,0.0,3.0,67.5,-1.0,-1.0444,-1000.0,-1044.44
2022-02-14,09:30,LONG,2022-02-14 11:45:00-05:00,14326.5,14280.6,SL,0.0,3.0,45.9,-1.0,-1.0654,-1000.0,-1065.36
2022-02-15,09:30,LONG,2022-02-15 11:00:00-05:00,14524.7,14508.5,TP,0.0,3.0,16.2,2.0,1.8148,2000.0,1814.81
2022-02-16,09:30,LONG,2022-02-16 11:15:00-05:00,14440.5,14436.9,SL,0.0,3.0,3.6,-1.0,-1.8333,-1000.0,-1833.33
2022-02-18,09:30,SHORT,2022-02-18 14:30:00-05:00,14101.3,14148.6,SL,0.0,3.0,47.3,-1.0,-1.0634,-1000.0,-1063.42
2022-02-25,09:30,LONG,2022-02-25 11:00:00-05:00,14037.4,13996.0,TP,0.0,3.0,41.4,2.0,1.9275,2000.0,1927.54
2022-02-28,09:30,LONG,2022-02-28 12:00:00-05:00,14188.6,14098.9,SL,0.0,3.0,89.7,-1.0,-1.0334,-1000.0,-1033.44
2022-03-01,09:30,SHORT,2022-03-01 12:45:00-05:00,14089.7,14152.0,TP,0.0,3.0,62.3,2.0,1.9518,2000.0,1951.85
2022-03-04,09:30,LONG,2022-03-04 12:30:00-05:00,13831.0,13790.2,TP,0.0,3.0,40.8,2.0,1.9265,2000.0,1926.47
2022-03-08,09:30,LONG,2022-03-08 11:15:00-05:00,13233.6,13185.4,SL,0.0,3.0,48.2,-1.0,-1.0622,-1000.0,-1062.24
2022-03-09,09:30,LONG,2022-03-09 13:00:00-05:00,13717.0,13674.3,SL,0.0,3.0,42.7,-1.0,-1.0703,-1000.0,-1070.26
2022-03-10,09:30,SHORT,2022-03-10 13:45:00-05:00,13514.1,13516.9,SL,0.0,3.0,2.8,-1.0,-2.0714,-1000.0,-2071.43
2022-03-16,09:30,LONG,2022-03-16 12:45:00-04:00,13751.8,13726.2,SL,0.0,3.0,25.6,-1.0,-1.1172,-1000.0,-1117.19
2022-03-17,09:30,LONG,2022-03-17 10:15:00-04:00,13955.2,13892.6,SL,0.0,3.0,62.6,-1.0,-1.0479,-1000.0,-1047.92
2022-03-18,09:30,LONG,2022-03-18 10:30:00-04:00,14145.8,14070.8,TP,0.0,3.0,75.0,2.0,1.96,2000.0,1960.0
2022-03-21,09:30,SHORT,2022-03-21 10:45:00-04:00,14322.4,14444.9,SL,0.0,3.0,122.5,-1.0,-1.0245,-1000.0,-1024.49
2022-03-23,09:30,LONG,2022-03-23 10:45:00-04:00,14557.0,14496.9,TP,0.0,3.0,60.1,2.0,1.9501,2000.0,1950.08
2022-03-25,09:30,SHORT,2022-03-25 12:15:00-04:00,14663.9,14753.9,SL,0.0,3.0,90.0,-1.0,-1.0333,-1000.0,-1033.33
2022-03-28,09:30,SHORT,2022-03-28 12:30:00-04:00,14777.3,14832.8,SL,0.0,3.0,55.5,-1.0,-1.0541,-1000.0,-1054.05
2022-03-29,09:30,SHORT,2022-03-29 10:30:00-04:00,15107.0,15156.6,SL,0.0,3.0,49.6,-1.0,-1.0605,-1000.0,-1060.48
2022-03-30,09:30,SHORT,2022-03-30 12:00:00-04:00,15166.6,15211.5,TP,0.0,3.0,44.9,2.0,1.9332,2000.0,1933.18
2022-03-31,09:30,SHORT,2022-03-31 13:45:00-04:00,15021.5,15050.8,SL,0.0,3.0,29.3,-1.0,-1.1024,-1000.0,-1102.39
2022-04-01,09:30,SHORT,2022-04-01 14:30:00-04:00,14838.5,14859.0,SL,0.0,3.0,20.5,-1.0,-1.1463,-1000.0,-1146.34
2022-04-04,09:30,LONG,2022-04-04 10:15:00-04:00,15030.6,14995.4,TP,0.0,3.0,35.2,2.0,1.9148,2000.0,1914.77
2022-04-05,09:30,SHORT,2022-04-05 10:30:00-04:00,14977.0,15071.0,TP,0.0,3.0,94.0,2.0,1.9681,2000.0,1968.09
2022-04-06,09:30,SHORT,2022-04-06 10:30:00-04:00,14512.5,14535.8,TP,0.0,3.0,23.3,2.0,1.8712,2000.0,1871.24
2022-04-07,09:30,SHORT,2022-04-07 11:00:00-04:00,14487.4,14516.6,TP,0.0,3.0,29.2,2.0,1.8973,2000.0,1897.26
2022-04-08,09:30,LONG,2022-04-08 11:15:00-04:00,14451.1,14384.2,SL,0.0,3.0,66.9,-1.0,-1.0448,-1000.0,-1044.84
2022-04-11,09:30,SHORT,2022-04-11 13:00:00-04:00,14117.2,14141.5,TP,0.0,3.0,24.3,2.0,1.8765,2000.0,1876.54
2022-04-12,09:30,LONG,2022-04-12 10:15:00-04:00,14222.5,14176.4,SL,0.0,3.0,46.1,-1.0,-1.0651,-1000.0,-1065.08
2022-04-13,09:30,LONG,2022-04-13 11:45:00-04:00,14143.5,14068.6,EOD,0.0,3.0,74.9,1.5794,1.5394,1579.44,1539.39
2022-04-14,09:30,SHORT,2022-04-14 10:30:00-04:00,14081.6,14118.3,TP,0.0,3.0,36.7,2.0,1.9183,2000.0,1918.26
2022-04-18,09:30,LONG,2022-04-18 10:45:00-04:00,13934.7,13867.3,SL,0.0,3.0,67.4,-1.0,-1.0445,-1000.0,-1044.51
2022-04-20,09:30,SHORT,2022-04-20 10:15:00-04:00,14115.4,14130.6,TP,0.0,3.0,15.2,2.0,1.8026,2000.0,1802.63
2022-04-21,09:30,SHORT,2022-04-21 10:30:00-04:00,14181.6,14208.3,TP,0.0,3.0,26.7,2.0,1.8876,2000.0,1887.64
2022-04-22,09:30,SHORT,2022-04-22 12:30:00-04:00,13553.4,13621.9,TP,0.0,3.0,68.5,2.0,1.9562,2000.0,1956.2
2022-04-25,09:30,LONG,2022-04-25 10:45:00-04:00,13383.6,13308.6,SL,0.0,3.0,75.0,-1.0,-1.04,-1000.0,-1040.0
2022-04-27,09:30,SHORT,2022-04-27 10:30:00-04:00,13040.9,13184.3,SL,0.0,3.0,143.4,-1.0,-1.0209,-1000.0,-1020.92
2022-04-29,09:30,SHORT,2022-04-29 11:45:00-04:00,13257.5,13355.1,TP,0.0,3.0,97.6,2.0,1.9693,2000.0,1969.26
2022-05-02,09:30,LONG,2022-05-02 10:45:00-04:00,12969.1,12826.3,SL,0.0,3.0,142.8,-1.0,-1.021,-1000.0,-1021.01
2022-05-03,09:30,LONG,2022-05-03 11:45:00-04:00,13081.7,13033.0,SL,0.0,3.0,48.7,-1.0,-1.0616,-1000.0,-1061.6
2022-05-04,09:30,SHORT,2022-05-04 12:15:00-04:00,13033.4,13091.0,SL,0.0,3.0,57.6,-1.0,-1.0521,-1000.0,-1052.08
2022-05-06,09:30,LONG,2022-05-06 10:30:00-04:00,12670.9,12554.5,TP,0.0,3.0,116.4,2.0,1.9742,2000.0,1974.23
2022-05-09,09:30,SHORT,2022-05-09 10:45:00-04:00,12351.3,12425.4,TP,0.0,3.0,74.1,2.0,1.9595,2000.0,1959.51
2022-05-10,09:30,SHORT,2022-05-10 13:30:00-04:00,12359.8,12434.2,SL,0.0,3.0,74.4,-1.0,-1.0403,-1000.0,-1040.32
2022-05-11,09:30,SHORT,2022-05-11 11:15:00-04:00,12318.3,12407.1,TP,0.0,3.0,88.8,2.0,1.9662,2000.0,1966.22
2022-05-12,09:30,LONG,2022-05-12 11:15:00-04:00,12029.3,11937.9,SL,0.0,3.0,91.4,-1.0,-1.0328,-1000.0,-1032.82
2022-05-13,09:30,LONG,2022-05-13 14:00:00-04:00,12240.3,12197.7,TP,0.0,3.0,42.6,2.0,1.9296,2000.0,1929.58
2022-05-16,09:30,SHORT,2022-05-16 11:30:00-04:00,12285.4,12367.8,SL,0.0,3.0,82.4,-1.0,-1.0364,-1000.0,-1036.41
2022-05-17,09:30,SHORT,2022-05-17 11:00:00-04:00,12370.2,12410.2,SL,0.0,3.0,40.0,-1.0,-1.075,-1000.0,-1075.0
2022-05-19,09:30,LONG,2022-05-19 12:15:00-04:00,12004.6,11944.1,SL,0.0,3.0,60.5,-1.0,-1.0496,-1000.0,-1049.59
2022-05-23,09:30,LONG,2022-05-23 10:45:00-04:00,11874.4,11843.4,SL,0.0,3.0,31.0,-1.0,-1.0968,-1000.0,-1096.77
2022-05-24,09:30,SHORT,2022-05-24 11:45:00-04:00,11678.0,11744.5,SL,0.0,3.0,66.5,-1.0,-1.0451,-1000.0,-1045.11
2022-05-25,09:30,LONG,2022-05-25 10:45:00-04:00,11865.4,11833.6,SL,0.0,3.0,31.8,-1.0,-1.0943,-1000.0,-1094.34
2022-05-27,09:30,LONG,2022-05-27 10:45:00-04:00,12549.5,12518.0,SL,0.0,3.0,31.5,-1.0,-1.0952,-1000.0,-1095.24
2022-05-30,09:30,LONG,2022-05-30 11:45:00-04:00,12802.4,12787.0,SL,0.0,3.0,15.4,-1.0,-1.1948,-1000.0,-1194.81
2022-05-31,09:30,LONG,2022-05-31 11:00:00-04:00,12603.4,12566.4,SL,0.0,3.0,37.0,-1.0,-1.0811,-1000.0,-1081.08
2022-06-03,09:30,SHORT,2022-06-03 12:45:00-04:00,12609.7,12636.2,SL,0.0,3.0,26.5,-1.0,-1.1132,-1000.0,-1113.21
2022-06-06,09:30,LONG,2022-06-06 11:00:00-04:00,12749.5,12748.4,SL,0.0,3.0,1.1,-1.0,-3.7273,-1000.0,-3727.27
2022-06-07,09:30,LONG,2022-06-07 11:30:00-04:00,12581.0,12512.4,TP,0.0,3.0,68.6,2.0,1.9563,2000.0,1956.27
2022-06-09,09:30,SHORT,2022-06-09 11:30:00-04:00,12585.9,12625.6,TP,0.0,3.0,39.7,2.0,1.9244,2000.0,1924.43
2022-06-10,09:30,SHORT,2022-06-10 15:15:00-04:00,11947.6,12048.0,EOD,0.0,3.0,100.4,0.8237,0.7938,823.71,793.82
2022-06-13,09:30,SHORT,2022-06-13 12:00:00-04:00,11443.1,11483.8,SL,0.0,3.0,40.7,-1.0,-1.0737,-1000.0,-1073.71
2022-06-14,09:30,LONG,2022-06-14 13:30:00-04:00,11360.0,11329.2,SL,0.0,3.0,30.8,-1.0,-1.0974,-1000.0,-1097.4
2022-06-15,09:30,SHORT,2022-06-15 11:00:00-04:00,11476.6,11499.6,SL,0.0,3.0,23.0,-1.0,-1.1304,-1000.0,-1130.43
2022-06-16,09:30,SHORT,2022-06-16 11:00:00-04:00,11139.2,11211.8,SL,0.0,3.0,72.6,-1.0,-1.0413,-1000.0,-1041.32
2022-06-17,09:30,SHORT,2022-06-17 11:00:00-04:00,11184.4,11247.8,SL,0.0,3.0,63.4,-1.0,-1.0473,-1000.0,-1047.32
2022-06-21,09:30,LONG,2022-06-21 11:45:00-04:00,11590.5,11559.9,SL,0.0,3.0,30.6,-1.0,-1.098,-1000.0,-1098.04
2022-06-22,09:30,LONG,2022-06-22 15:30:00-04:00,11534.1,11496.8,SL,0.0,3.0,37.3,-1.0,-1.0804,-1000.0,-1080.43
2022-06-23,09:30,LONG,2022-06-23 11:00:00-04:00,11665.9,11632.9,SL,0.0,3.0,33.0,-1.0,-1.0909,-1000.0,-1090.91
2022-06-24,09:30,LONG,2022-06-24 10:30:00-04:00,12007.4,11931.8,EOD,0.0,3.0,75.6,1.1124,1.0728,1112.43,1072.75
2022-06-27,09:30,SHORT,2022-06-27 13:00:00-04:00,12074.4,12097.3,TP,0.0,3.0,22.9,2.0,1.869,2000.0,1869.0
2022-06-29,09:30,SHORT,2022-06-29 13:00:00-04:00,11636.8,11667.7,SL,0.0,3.0,30.9,-1.0,-1.0971,-1000.0,-1097.09
2022-06-30,09:30,SHORT,2022-06-30 10:30:00-04:00,11384.6,11415.7,SL,0.0,3.0,31.1,-1.0,-1.0965,-1000.0,-1096.46
2022-07-01,09:30,SHORT,2022-07-01 10:45:00-04:00,11437.3,11455.0,SL,0.0,3.0,17.7,-1.0,-1.1695,-1000.0,-1169.49
2022-07-04,09:30,SHORT,2022-07-04 10:30:00-04:00,11521.5,11528.7,SL,0.0,3.0,7.2,-1.0,-1.4167,-1000.0,-1416.67
2022-07-05,09:30,SHORT,2022-07-05 11:30:00-04:00,11486.9,11506.6,SL,0.0,3.0,19.7,-1.0,-1.1523,-1000.0,-1152.28
2022-07-06,09:30,LONG,2022-07-06 14:00:00-04:00,11809.4,11799.3,SL,0.0,3.0,10.1,-1.0,-1.297,-1000.0,-1297.03
2022-07-07,09:30,LONG,2022-07-07 12:15:00-04:00,12054.7,12040.3,TP,0.0,3.0,14.4,2.0,1.7917,2000.0,1791.67
2022-07-08,09:30,LONG,2022-07-08 10:45:00-04:00,12090.4,12039.0,SL,0.0,3.0,51.4,-1.0,-1.0584,-1000.0,-1058.37
2022-07-11,09:30,LONG,2022-07-11 14:00:00-04:00,11938.0,11909.2,SL,0.0,3.0,28.8,-1.0,-1.1042,-1000.0,-1104.17
2022-07-12,09:30,SHORT,2022-07-12 10:15:00-04:00,11835.8,11945.9,EOD,0.0,3.0,110.1,0.4478,0.4205,447.77,420.53
2022-07-13,09:30,LONG,2022-07-13 11:00:00-04:00,11753.5,11646.2,SL,0.0,3.0,107.3,-1.0,-1.028,-1000.0,-1027.96
2022-07-14,09:30,LONG,2022-07-14 12:00:00-04:00,11653.1,11628.9,SL,0.0,3.0,24.2,-1.0,-1.124,-1000.0,-1123.97
2022-07-15,09:30,LONG,2022-07-15 11:30:00-04:00,11950.3,11922.8,SL,0.0,3.0,27.5,-1.0,-1.1091,-1000.0,-1109.09
2022-07-18,09:30,LONG,2022-07-18 12:45:00-04:00,12131.8,12116.3,SL,0.0,3.0,15.5,-1.0,-1.1935,-1000.0,-1193.55
2022-07-20,09:30,LONG,2022-07-20 13:00:00-04:00,12364.0,12319.4,TP,0.0,3.0,44.6,2.0,1.9327,2000.0,1932.74
2022-07-21,09:30,LONG,2022-07-21 11:15:00-04:00,12445.4,12419.6,TP,0.0,3.0,25.8,2.0,1.8837,2000.0,1883.72
2022-07-25,09:30,SHORT,2022-07-25 10:30:00-04:00,12336.2,12367.4,SL,0.0,3.0,31.2,-1.0,-1.0962,-1000.0,-1096.15
2022-07-26,09:30,SHORT,2022-07-26 10:45:00-04:00,12166.9,12197.3,TP,0.0,3.0,30.4,2.0,1.9013,2000.0,1901.32
2022-07-27,09:30,LONG,2022-07-27 11:15:00-04:00,12408.8,12381.6,TP,0.0,3.0,27.2,2.0,1.8897,2000.0,1889.71
2022-07-29,09:30,SHORT,2022-07-29 12:00:00-04:00,12854.6,12905.7,SL,0.0,3.0,51.1,-1.0,-1.0587,-1000.0,-1058.71
2022-08-01,09:30,LONG,2022-08-01 10:15:00-04:00,12956.2,12938.6,TP,0.0,3.0,17.6,2.0,1.8295,2000.0,1829.55
2022-08-02,09:30,LONG,2022-08-02 13:30:00-04:00,12907.9,12895.3,TP,0.0,3.0,12.6,2.0,1.7619,2000.0,1761.9
2022-08-04,09:30,SHORT,2022-08-04 10:45:00-04:00,13234.3,13267.3,SL,0.0,3.0,33.0,-1.0,-1.0909,-1000.0,-1090.91
2022-08-05,09:30,LONG,2022-08-05 10:30:00-04:00,13246.2,13169.3,SL,0.0,3.0,76.9,-1.0,-1.039,-1000.0,-1039.01
2022-08-09,09:30,SHORT,2022-08-09 10:15:00-04:00,12999.7,13065.4,EOD,0.0,3.0,65.7,-0.0137,-0.0594,-13.7,-59.36
2022-08-11,09:30,LONG,2022-08-11 10:30:00-04:00,13510.2,13480.8,SL,0.0,3.0,29.4,-1.0,-1.102,-1000.0,-1102.04
2022-08-16,09:30,SHORT,2022-08-16 10:45:00-04:00,13555.1,13580.4,SL,0.0,3.0,25.3,-1.0,-1.1186,-1000.0,-1118.58
2022-08-18,09:30,LONG,2022-08-18 12:00:00-04:00,13524.7,13513.8,TP,0.0,3.0,10.9,2.0,1.7248,2000.0,1724.77
2022-08-22,09:30,SHORT,2022-08-22 18:30:00-04:00,12928.3,12942.1,SL,0.0,3.0,13.8,-1.0,-1.2174,-1000.0,-1217.39
2022-08-23,09:30,SHORT,2022-08-23 11:15:00-04:00,12907.8,12937.3,SL,0.0,3.0,29.5,-1.0,-1.1017,-1000.0,-1101.69
2022-08-24,09:30,LONG,2022-08-24 11:30:00-04:00,12953.4,12917.4,SL,0.0,3.0,36.0,-1.0,-1.0833,-1000.0,-1083.33
2022-08-25,09:30,LONG,2022-08-25 11:00:00-04:00,13027.6,12961.3,EOD,0.0,3.0,66.3,1.6817,1.6365,1681.75,1636.5
2022-08-29,09:30,SHORT,2022-08-29 11:30:00-04:00,12511.7,12555.2,SL,0.0,3.0,43.5,-1.0,-1.069,-1000.0,-1068.97
2022-09-01,09:30,SHORT,2022-09-01 11:00:00-04:00,12085.0,12157.1,SL,0.0,3.0,72.1,-1.0,-1.0416,-1000.0,-1041.61
2022-09-02,09:30,LONG,2022-09-02 12:15:00-04:00,12353.4,12299.3,SL,0.0,3.0,54.1,-1.0,-1.0555,-1000.0,-1055.45
2022-09-05,09:30,LONG,2022-09-05 12:30:00-04:00,12148.3,12131.5,SL,0.0,3.0,16.8,-1.0,-1.1786,-1000.0,-1178.57
2022-09-06,09:30,SHORT,2022-09-06 10:30:00-04:00,12039.4,12089.1,SL,0.0,3.0,49.7,-1.0,-1.0604,-1000.0,-1060.36
2022-09-07,09:30,LONG,2022-09-07 11:30:00-04:00,12119.2,12071.5,TP,0.0,3.0,47.7,2.0,1.9371,2000.0,1937.11
2022-09-08,09:30,LONG,2022-09-08 12:00:00-04:00,12289.6,12246.1,SL,0.0,3.0,43.5,-1.0,-1.069,-1000.0,-1068.97
2022-09-09,09:30,LONG,2022-09-09 10:15:00-04:00,12491.7,12442.1,TP,0.0,3.0,49.6,2.0,1.9395,2000.0,1939.52
2022-09-12,09:30,LONG,2022-09-12 10:30:00-04:00,12724.4,12686.7,SL,0.0,3.0,37.7,-1.0,-1.0796,-1000.0,-1079.58
2022-09-13,09:30,SHORT,2022-09-13 10:15:00-04:00,12325.5,12346.9,TP,0.0,3.0,21.4,2.0,1.8598,2000.0,1859.81
2022-09-14,09:30,SHORT,2022-09-14 15:45:00-04:00,12127.9,12144.8,TP,0.0,3.0,16.9,2.0,1.8225,2000.0,1822.49
2022-09-15,09:30,LONG,2022-09-15 10:15:00-04:00,12109.9,12094.3,SL,0.0,3.0,15.6,-1.0,-1.1923,-1000.0,-1192.31
2022-09-16,09:30,SHORT,2022-09-16 11:15:00-04:00,11774.3,11792.5,TP,0.0,3.0,18.2,2.0,1.8352,2000.0,1835.16
2022-09-19,09:30,LONG,2022-09-19 11:15:00-04:00,11867.1,11847.0,SL,0.0,3.0,20.1,-1.0,-1.1493,-1000.0,-1149.25
2022-09-20,09:30,LONG,2022-09-20 12:15:00-04:00,11925.1,11892.4,SL,0.0,3.0,32.7,-1.0,-1.0917,-1000.0,-1091.74
2022-09-21,09:30,LONG,2022-09-21 12:45:00-04:00,11919.6,11910.1,TP,0.0,3.0,9.5,2.0,1.6842,2000.0,1684.21
2022-09-22,09:30,SHORT,2022-09-22 11:45:00-04:00,11499.2,11517.4,SL,0.0,3.0,18.2,-1.0,-1.1648,-1000.0,-1164.84
2022-09-23,09:30,SHORT,2022-09-23 15:30:00-04:00,11306.5,11311.3,SL,0.0,3.0,4.8,-1.0,-1.625,-1000.0,-1625.0
2022-09-27,09:30,LONG,2022-09-27 11:00:00-04:00,11413.4,11371.0,SL,0.0,3.0,42.4,-1.0,-1.0708,-1000.0,-1070.75
2022-09-29,09:30,SHORT,2022-09-29 10:45:00-04:00,11147.5,11194.3,SL,0.0,3.0,46.8,-1.0,-1.0641,-1000.0,-1064.1
2022-09-30,09:30,LONG,2022-09-30 11:30:00-04:00,11264.6,11237.3,SL,0.0,3.0,27.3,-1.0,-1.1099,-1000.0,-1109.89
2022-10-04,09:30,LONG,2022-10-04 12:15:00-04:00,11554.6,11498.0,SL,0.0,3.0,56.6,-1.0,-1.053,-1000.0,-1053.0
2022-10-05,09:30,SHORT,2022-10-05 11:15:00-04:00,11370.3,11416.0,SL,0.0,3.0,45.7,-1.0,-1.0656,-1000.0,-1065.65
2022-10-06,09:30,SHORT,2022-10-06 10:30:00-04:00,11524.0,11576.6,SL,0.0,3.0,52.6,-1.0,-1.057,-1000.0,-1057.03
2022-10-07,09:30,SHORT,2022-10-07 10:15:00-04:00,11190.2,11216.0,SL,0.0,3.0,25.8,-1.0,-1.1163,-1000.0,-1116.28
2022-10-10,09:30,SHORT,2022-10-10 11:15:00-04:00,10923.4,10982.9,SL,0.0,3.0,59.5,-1.0,-1.0504,-1000.0,-1050.42
2022-10-11,09:30,SHORT,2022-10-11 10:15:00-04:00,10789.9,10828.1,SL,0.0,3.0,38.2,-1.0,-1.0785,-1000.0,-1078.53
2022-10-12,09:30,LONG,2022-10-12 11:30:00-04:00,10823.3,10788.1,SL,0.0,3.0,35.2,-1.0,-1.0852,-1000.0,-1085.23
2022-10-17,09:30,SHORT,2022-10-17 11:15:00-04:00,11028.8,11055.0,SL,0.0,3.0,26.2,-1.0,-1.1145,-1000.0,-1114.5
2022-10-18,09:30,SHORT,2022-10-18 10:15:00-04:00,11299.8,11326.5,TP,0.0,3.0,26.7,2.0,1.8876,2000.0,1887.64
2022-10-19,09:30,LONG,2022-10-19 10:45:00-04:00,11166.2,11095.7,SL,0.0,3.0,70.5,-1.0,-1.0426,-1000.0,-1042.55
2022-10-20,09:30,LONG,2022-10-20 12:15:00-04:00,11152.7,11121.4,SL,0.0,3.0,31.3,-1.0,-1.0958,-1000.0,-1095.85
2022-10-21,09:30,LONG,2022-10-21 10:15:00-04:00,11102.3,11042.6,SL,0.0,3.0,59.7,-1.0,-1.0503,-1000.0,-1050.25
2022-10-24,09:30,SHORT,2022-10-24 10:30:00-04:00,11241.1,11324.9,SL,0.0,3.0,83.8,-1.0,-1.0358,-1000.0,-1035.8
2022-10-25,09:30,LONG,2022-10-25 10:30:00-04:00,11580.6,11522.9,SL,0.0,3.0,57.7,-1.0,-1.052,-1000.0,-1051.99
2022-10-26,09:30,LONG,2022-10-26 12:45:00-04:00,11526.2,11513.0,SL,0.0,3.0,13.2,-1.0,-1.2273,-1000.0,-1227.27
2022-10-31,09:30,SHORT,2022-10-31 13:00:00-04:00,11418.1,11442.1,SL,0.0,3.0,24.0,-1.0,-1.125,-1000.0,-1125.0
2022-11-02,09:30,SHORT,2022-11-02 11:30:00-04:00,11210.6,11238.0,SL,0.0,3.0,27.4,-1.0,-1.1095,-1000.0,-1109.49
2022-11-03,09:30,SHORT,2022-11-03 12:15:00-04:00,10786.2,10836.0,TP,0.0,3.0,49.8,2.0,1.9398,2000.0,1939.76
