day,setup_type,direction,signal_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2024-08-23,reversal,LONG,2024-08-23 09:45:00-04:00,2024-08-23 10:15:00-04:00,2504.34,2493.8744155931836,2525.2711688136333,2024-08-23 16:45:00-04:00,2512.1,EOD,0.7042,352.11
2024-09-04,reversal,LONG,2024-09-04 09:45:00-04:00,2024-09-04 10:45:00-04:00,2495.78,2481.570948209228,2524.1981035815447,2024-09-04 23:45:00-04:00,2494.79,EOD,-0.0971,-48.56
2024-09-05,reversal,SHORT,2024-09-05 10:15:00-04:00,2024-09-05 10:45:00-04:00,2512.83,2520.9376183670665,2496.6147632658667,2024-09-05 23:45:00-04:00,2518.21,EOD,-0.7117,-355.84
2024-09-17,reversal,SHORT,2024-09-17 09:45:00-04:00,2024-09-17 10:45:00-04:00,2576.73,2579.9528858146846,2570.284228370631,2024-09-17 11:15:00-04:00,2570.284228370631,TP,1.879,939.5
2024-09-19,reversal,LONG,2024-09-19 09:45:00-04:00,2024-09-19 10:30:00-04:00,2579.98,2569.2334202730044,2601.4731594539912,2024-09-19 23:45:00-04:00,2591.36,EOD,1.0227,511.33
2024-09-20,reversal,LONG,2024-09-20 09:45:00-04:00,2024-09-20 10:30:00-04:00,2611.89,2602.1214453961247,2631.42710920775,2024-09-20 16:45:00-04:00,2621.62,EOD,0.9561,478.06
2024-09-25,reversal,SHORT,2024-09-25 09:45:00-04:00,2024-09-25 10:45:00-04:00,2661.95,2666.4416831325602,2652.966633734879,2024-09-25 12:15:00-04:00,2652.966633734879,TP,1.9132,956.59
2024-10-02,reversal,SHORT,2024-10-02 09:45:00-04:00,2024-10-02 10:30:00-04:00,2656.53,2661.2137593736443,2647.162481252712,2024-10-02 11:00:00-04:00,2647.162481252712,TP,1.9167,958.37
2024-10-04,reversal,LONG,2024-10-04 09:45:00-04:00,2024-10-04 10:45:00-04:00,2653.16,2647.827541902896,2663.8249161942076,2024-10-04 11:00:00-04:00,2663.8249161942076,TP,1.9269,963.43
2024-10-08,reversal,SHORT,2024-10-08 09:45:00-04:00,2024-10-08 10:15:00-04:00,2636.05,2642.2049865519953,2623.74002689601,2024-10-08 10:30:00-04:00,2623.74002689601,TP,1.9366,968.32
2024-10-14,reversal,SHORT,2024-10-14 09:45:00-04:00,2024-10-14 10:15:00-04:00,2651.03,2661.527396181121,2630.035207637759,2024-10-14 23:45:00-04:00,2645.59,EOD,0.4811,240.54
2024-10-15,reversal,LONG,2024-10-15 09:45:00-04:00,2024-10-15 10:15:00-04:00,2654.52,2646.483981444278,2670.592037111444,2024-10-15 23:45:00-04:00,2667.06,EOD,1.5119,755.97
2024-10-21,reversal,SHORT,2024-10-21 09:45:00-04:00,2024-10-21 10:30:00-04:00,2733.96,2740.9032215633647,2720.0735568732707,2024-10-21 11:00:00-04:00,2720.0735568732707,TP,1.9438,971.92
2024-10-25,reversal,LONG,2024-10-25 09:45:00-04:00,2024-10-25 10:15:00-04:00,2734.46,2725.3841806507376,2752.611638698525,2024-10-25 16:45:00-04:00,2746.59,EOD,1.2935,646.77
2024-10-28,reversal,LONG,2024-10-28 09:45:00-04:00,2024-10-28 10:15:00-04:00,2736.77,2730.869348537595,2748.5713029248095,2024-10-28 22:00:00-04:00,2748.5713029248095,TP,1.9339,966.95
2024-11-15,reversal,SHORT,2024-11-15 09:45:00-05:00,2024-11-15 10:30:00-05:00,2570.16,2576.028976789821,2558.422046420357,2024-11-15 16:45:00-05:00,2562.71,EOD,1.2029,601.47
2024-12-20,reversal,LONG,2024-12-20 09:45:00-05:00,2024-12-20 10:15:00-05:00,2621.48,2612.413050354012,2639.6138992919764,2024-12-20 16:45:00-05:00,2621.91,EOD,0.0044,2.21
2025-01-02,reversal,LONG,2025-01-02 10:00:00-05:00,2025-01-02 10:45:00-05:00,2651.37,2644.7168084931786,2664.6763830136424,2025-01-02 22:15:00-05:00,2664.6763830136424,TP,1.9414,970.69
2025-01-23,reversal,LONG,2025-01-23 09:45:00-05:00,2025-01-23 10:45:00-05:00,2745.71,2740.077563070997,2756.9748738580065,2025-01-23 11:45:00-05:00,2756.9748738580065,TP,1.9308,965.38
2025-01-27,reversal,SHORT,2025-01-27 09:45:00-05:00,2025-01-27 10:15:00-05:00,2745.82,2755.823706212285,2725.812587575431,2025-01-27 23:45:00-05:00,2742.22,EOD,0.3209,160.44
2025-02-04,reversal,SHORT,2025-02-04 09:45:00-05:00,2025-02-04 10:45:00-05:00,2838.53,2841.8291877891547,2831.931624421691,2025-02-04 11:15:00-05:00,2841.8291877891547,SL,-1.1182,-559.11
2025-02-11,reversal,LONG,2025-02-11 10:00:00-05:00,2025-02-11 10:45:00-05:00,2903.73,2890.232583754142,2930.724832491716,2025-02-11 19:45:00-05:00,2890.232583754142,SL,-1.0289,-514.45
2025-02-21,reversal,SHORT,2025-02-21 09:45:00-05:00,2025-02-21 10:15:00-05:00,2928.98,2939.552803925476,2907.834392149048,2025-02-21 12:15:00-05:00,2939.552803925476,SL,-1.0369,-518.44
2025-03-10,reversal,SHORT,2025-03-10 09:45:00-04:00,2025-03-10 10:30:00-04:00,2902.96,2908.134443704205,2892.6111125915904,2025-03-10 11:00:00-04:00,2908.134443704205,SL,-1.0754,-537.69
2025-03-11,reversal,LONG,2025-03-11 09:45:00-04:00,2025-03-11 10:45:00-04:00,2916.24,2910.858502900419,2927.0029941991615,2025-03-11 22:00:00-04:00,2910.858502900419,SL,-1.0725,-536.24
2025-03-13,reversal,LONG,2025-03-13 09:45:00-04:00,2025-03-13 10:45:00-04:00,2947.57,2940.582908171788,2961.5441836564246,2025-03-13 11:30:00-04:00,2961.5441836564246,TP,1.9442,972.09
2025-03-20,reversal,SHORT,2025-03-20 09:45:00-04:00,2025-03-20 10:15:00-04:00,3033.98,3042.65474012078,3016.63051975844,2025-03-20 13:15:00-04:00,3042.65474012078,SL,-1.045,-522.48
2025-03-21,reversal,SHORT,2025-03-21 09:45:00-04:00,2025-03-21 10:30:00-04:00,3029.88,3038.4554262048937,3012.729147590213,2025-03-21 10:45:00-04:00,3012.729147590213,TP,1.9545,977.26
2025-04-21,reversal,SHORT,2025-04-21 09:45:00-04:00,2025-04-21 10:45:00-04:00,3418.71,3427.5798369499366,3400.970326100127,2025-04-21 15:00:00-04:00,3427.5798369499366,SL,-1.044,-521.98
2025-04-24,reversal,LONG,2025-04-24 10:15:00-04:00,2025-04-24 10:45:00-04:00,3324.45,3307.7890851665143,3357.771829666971,2025-04-24 18:00:00-04:00,3357.771829666971,TP,1.9766,988.3
2025-05-06,reversal,SHORT,2025-05-06 09:45:00-04:00,2025-05-06 10:30:00-04:00,3388.95,3398.2486276291374,3370.3527447417246,2025-05-06 11:30:00-04:00,3398.2486276291374,SL,-1.0419,-520.97
2025-05-13,reversal,LONG,2025-05-13 10:00:00-04:00,2025-05-13 10:30:00-04:00,3239.23,3224.6942490462525,3268.301501907495,2025-05-13 23:45:00-04:00,3228.36,EOD,-0.7746,-387.32
2025-05-15,reversal,LONG,2025-05-15 09:45:00-04:00,2025-05-15 10:15:00-04:00,3201.26,3187.048470383467,3229.683059233067,2025-05-15 15:15:00-04:00,3229.683059233067,TP,1.9726,986.28
2025-06-04,reversal,LONG,2025-06-04 09:45:00-04:00,2025-06-04 10:15:00-04:00,3363.95,3350.145600769931,3391.558798460137,2025-06-04 23:45:00-04:00,3369.65,EOD,0.3847,192.33
2025-06-10,reversal,SHORT,2025-06-10 09:45:00-04:00,2025-06-10 10:15:00-04:00,3339.01,3349.667766439152,3317.694467121697,2025-06-10 19:15:00-04:00,3317.694467121697,TP,1.9634,981.7
2025-06-11,reversal,LONG,2025-06-11 10:15:00-04:00,2025-06-11 10:45:00-04:00,3336.94,3330.4904877938284,3349.8390244123434,2025-06-11 11:45:00-04:00,3330.4904877938284,SL,-1.0605,-530.23
2025-07-29,reversal,LONG,2025-07-29 10:00:00-04:00,2025-07-29 10:30:00-04:00,3323.03,3311.525466164362,3346.0390676712764,2025-07-29 23:45:00-04:00,3328.3,EOD,0.4242,212.09
2025-08-12,reversal,SHORT,2025-08-12 09:45:00-04:00,2025-08-12 10:15:00-04:00,3337.39,3357.7431654271545,3296.6836691456906,2025-08-12 11:15:00-04:00,3357.7431654271545,SL,-1.0192,-509.58
2025-08-15,reversal,LONG,2025-08-15 09:45:00-04:00,2025-08-15 10:15:00-04:00,3338.42,3332.4784603547346,3350.303079290531,2025-08-15 16:45:00-04:00,3335.75,EOD,-0.515,-257.51
2025-08-19,reversal,SHORT,2025-08-19 09:45:00-04:00,2025-08-19 10:45:00-04:00,3326.87,3339.660052902001,3301.2898941959975,2025-08-19 23:45:00-04:00,3317.53,EOD,0.6998,349.88
2025-08-27,reversal,LONG,2025-08-27 09:45:00-04:00,2025-08-27 10:30:00-04:00,3380.93,3375.1393624663165,3392.5112750673666,2025-08-27 12:30:00-04:00,3392.5112750673666,TP,1.9326,966.32
2025-09-10,reversal,SHORT,2025-09-10 10:15:00-04:00,2025-09-10 10:45:00-04:00,3649.45,3655.7299448602844,3636.8901102794307,2025-09-10 15:30:00-04:00,3636.8901102794307,TP,1.9379,968.95
2025-09-17,reversal,LONG,2025-09-17 09:45:00-04:00,2025-09-17 10:15:00-04:00,3681.8,3675.735093825658,3693.929812348684,2025-09-17 14:00:00-04:00,3675.735093825658,SL,-1.0643,-532.15
2025-10-24,reversal,LONG,2025-10-24 09:45:00-04:00,2025-10-24 10:15:00-04:00,4119.64,4096.476440259264,4165.967119481474,2025-10-24 16:45:00-04:00,4110.88,EOD,-0.395,-197.51
2025-10-31,reversal,SHORT,2025-10-31 09:45:00-04:00,2025-10-31 10:45:00-04:00,4022.65,4037.1072638463447,3993.735472307311,2025-10-31 13:00:00-04:00,3993.735472307311,TP,1.973,986.51
2025-12-11,reversal,LONG,2025-12-11 10:00:00-05:00,2025-12-11 10:45:00-05:00,4250.3,4225.248196165447,4300.403607669107,2025-12-11 23:45:00-05:00,4266.4,EOD,0.6271,313.55
2025-12-12,reversal,SHORT,2025-12-12 10:00:00-05:00,2025-12-12 10:30:00-05:00,4318.0,4352.668144753352,4248.663710493296,2025-12-12 16:45:00-05:00,4298.51,EOD,0.5509,275.47
2025-12-22,reversal,LONG,2025-12-22 10:00:00-05:00,2025-12-22 10:45:00-05:00,4427.75,4413.199552966109,4456.850894067782,2025-12-22 18:15:00-05:00,4456.850894067782,TP,1.9732,986.6
2025-12-31,reversal,SHORT,2025-12-31 09:45:00-05:00,2025-12-31 10:15:00-05:00,4338.69,4354.543162203326,4306.9836755933475,2025-12-31 15:00:00-05:00,4306.9836755933475,TP,1.9754,987.7
2026-01-09,reversal,LONG,2026-01-09 09:45:00-05:00,2026-01-09 10:30:00-05:00,4505.21,4478.108768476609,4559.412463046782,2026-01-09 16:45:00-05:00,4508.75,EOD,0.1162,58.12
2026-01-22,reversal,LONG,2026-01-22 10:00:00-05:00,2026-01-22 10:30:00-05:00,4853.4,4825.895812433857,4908.408375132285,2026-01-22 13:00:00-05:00,4908.408375132285,TP,1.9858,992.91
2026-01-27,reversal,LONG,2026-01-27 10:15:00-05:00,2026-01-27 10:45:00-05:00,5079.92,5054.534526841856,5130.690946316288,2026-01-27 15:00:00-05:00,5130.690946316288,TP,1.9846,992.32
2026-04-22,reversal,SHORT,2026-04-22 09:45:00-04:00,2026-04-22 10:45:00-04:00,4739.62,4761.754272352991,4695.351455294017,2026-04-22 20:15:00-04:00,4695.351455294017,TP,1.9824,991.19
2026-05-18,reversal,SHORT,2026-05-18 09:45:00-04:00,2026-05-18 10:45:00-04:00,4548.49,4585.527731368538,4474.414537262923,2026-05-18 19:00:00-04:00,4585.527731368538,SL,-1.0105,-505.26
2026-05-25,reversal,LONG,2026-05-25 09:45:00-04:00,2026-05-25 10:15:00-04:00,4567.32,4559.46056111018,4583.03887777964,2026-05-25 19:30:00-04:00,4559.46056111018,SL,-1.0496,-524.81
2026-06-04,reversal,SHORT,2026-06-04 09:45:00-04:00,2026-06-04 10:15:00-04:00,4493.73,4516.472989836066,4448.2440203278675,2026-06-04 21:30:00-04:00,4448.2440203278675,TP,1.9829,991.43
2026-07-21,reversal,LONG,2026-07-21 09:45:00-04:00,2026-07-21 10:15:00-04:00,4061.04,4043.6836381030494,4095.752723793901,2026-07-21 20:15:00-04:00,4095.752723793901,TP,1.9775,988.76
2026-07-27,reversal,SHORT,2026-07-27 09:45:00-04:00,2026-07-27 10:30:00-04:00,4070.63,4090.2883242727044,4031.3133514545916,2026-07-27 12:30:00-04:00,4090.2883242727044,SL,-1.0198,-509.92
2026-07-31,reversal,LONG,2026-07-31 09:45:00-04:00,2026-07-31 10:30:00-04:00,4036.58,4021.198874866286,4067.3422502674275,2026-07-31 16:45:00-04:00,4042.03,EOD,0.329,164.49
2026-08-11,reversal,LONG,2026-08-11 09:45:00-04:00,2026-08-11 10:45:00-04:00,4391.81,4383.5395677890365,4408.350864421928,2026-08-11 11:15:00-04:00,4383.5395677890365,SL,-1.0472,-523.58
