day,direction,fvg_confirm_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2024-03-20,SHORT,2024-03-20 10:45:00-04:00,2024-03-20 11:15:00-04:00,18050.4,18094.72,17961.760000000002,2024-03-20 15:00:00-04:00,18094.72,SL,-1.0,-1000.0
2024-03-21,LONG,2024-03-21 12:45:00-04:00,2024-03-21 13:00:00-04:00,18454.97,18434.35,18496.210000000006,2024-03-21 14:30:00-04:00,18434.35,SL,-1.0,-1000.0
2024-03-22,LONG,2024-03-22 10:00:00-04:00,2024-03-22 10:15:00-04:00,18310.95,18304.45,18323.95,2024-03-22 10:15:00-04:00,18304.45,SL,-1.0,-1000.0
2024-03-25,LONG,2024-03-25 11:15:00-04:00,2024-03-25 11:30:00-04:00,18297.77,18268.52,18356.27,2024-03-25 15:00:00-04:00,18356.27,TP,2.0,2000.0
2024-03-26,SHORT,2024-03-26 11:30:00-04:00,2024-03-26 11:45:00-04:00,18355.82,18385.82,18295.82,2024-03-26 16:15:00-04:00,18295.82,TP,2.0,2000.0
2024-03-27,LONG,2024-03-27 10:00:00-04:00,2024-03-27 10:30:00-04:00,18340.75,18328.87,18364.510000000002,2024-03-27 10:30:00-04:00,18328.87,SL,-1.0,-1000.0
2024-03-28,SHORT,2024-03-28 11:15:00-04:00,2024-03-28 11:30:00-04:00,18295.07,18310.95,18263.309999999998,2024-03-28 11:30:00-04:00,18310.95,SL,-1.0,-1000.0
2024-04-02,LONG,2024-04-02 11:15:00-04:00,2024-04-02 11:45:00-04:00,18062.55,18026.67,18134.31,2024-04-02 15:30:00-04:00,18134.31,TP,2.0,2000.0
2024-04-03,LONG,2024-04-03 10:15:00-04:00,2024-04-03 15:00:00-04:00,18180.8,18079.05,18384.3,2024-04-03 23:45:00-04:00,18266.75,EOD,0.8447,844.72
2024-04-04,LONG,2024-04-04 11:45:00-04:00,2024-04-04 13:45:00-04:00,18324.0,18313.5,18345.0,2024-04-04 13:45:00-04:00,18313.5,SL,-1.0,-1000.0
2024-04-05,LONG,2024-04-05 11:00:00-04:00,2024-04-05 11:15:00-04:00,18081.1,18048.72,18145.859999999993,2024-04-05 11:30:00-04:00,18145.859999999993,TP,2.0,2000.0
2024-04-08,LONG,2024-04-08 10:30:00-04:00,2024-04-08 11:00:00-04:00,18163.85,18134.47,18222.609999999993,2024-04-08 11:30:00-04:00,18134.47,SL,-1.0,-1000.0
