entry_time,direction,daily_bias,sweep_kind,entry_price,sl,tp1,tp2,tp3,of_score,leg1_exit_time,leg1_exit_price,leg1_exit_reason,leg2_exit_time,leg2_exit_price,leg2_exit_reason,r_multiple,pnl_usd
2023-04-12 08:00:00-04:00,LONG,Neutral,SessionLow,12950.1,12936.55357027297,12990.8,13024.1,13051.1,2,2023-04-12 08:30:00-04:00,12990.8,TP1,2023-04-12 08:30:00-04:00,13024.1,TP2,4.234,4233.59
2023-04-28 10:30:00-04:00,LONG,Neutral,Trendline,13132.5,13096.356900801555,13252.7,,,2,2023-04-30 22:30:00-04:00,13252.7,TP1,2023-04-30 22:30:00-04:00,13252.7,TP1,3.326,3325.67
2023-06-09 04:30:00-04:00,SHORT,Neutral,Trendline,14482.7,14491.254025725151,14402.4,14263.7,14232.0,2,2023-06-09 05:00:00-04:00,14491.254025725151,SL,2023-06-09 05:00:00-04:00,14491.254025725151,SL,-1.0,-1000.0
2023-06-20 03:30:00-04:00,SHORT,Bearish,Trendline,15060.9,15074.459888233561,14871.0,14780.8,14767.8,2,2023-06-20 09:30:00-04:00,15074.459888233561,SL,2023-06-20 09:30:00-04:00,15074.459888233561,SL,-1.0,-1000.0
2023-08-28 11:30:00-04:00,LONG,Bullish,Trendline,14977.0,14960.22027006099,15088.8,15345.4,15367.3,2,2023-08-28 12:00:00-04:00,14960.22027006099,SL,2023-08-28 12:00:00-04:00,14960.22027006099,SL,-1.0,-1000.0
2023-09-14 10:00:00-04:00,LONG,Bullish,Trendline,15380.9,15358.820808478473,15446.4,15465.6,15483.5,2,2023-09-14 10:30:00-04:00,15446.4,TP1,2023-09-14 10:30:00-04:00,15465.6,TP2,3.401,3401.39
2023-09-28 10:00:00-04:00,SHORT,Bearish,Trendline,14569.5,14589.865294254996,14430.1,,,2,2023-09-28 10:30:00-04:00,14589.865294254996,SL,2023-09-28 10:30:00-04:00,14589.865294254996,SL,-1.0,-1000.0
2023-10-10 04:30:00-04:00,LONG,Neutral,Trendline,15088.9,15053.78460553973,15207.4,15247.5,,2,2023-10-10 07:00:00-04:00,15053.78460553973,SL,2023-10-10 07:00:00-04:00,15053.78460553973,SL,-1.0,-1000.0
2023-11-09 13:00:00-05:00,LONG,Bullish,SessionLow,15312.7,15281.993696980931,15385.8,,,2,2023-11-09 13:30:00-05:00,15281.993696980931,SL,2023-11-09 13:30:00-05:00,15281.993696980931,SL,-1.0,-1000.0
2024-01-22 09:30:00-05:00,SHORT,Neutral,SessionHigh,17408.9,17453.70793691243,17303.4,17039.9,17020.9,2,2024-01-22 13:00:00-05:00,17303.4,TP1,2024-01-23 15:30:00-05:00,17408.9,SL_BE,1.177,1177.25
2024-02-21 11:30:00-05:00,SHORT,Bearish,Trendline,17447.3,17471.022030243774,17389.9,17314.3,,2,2024-02-21 12:00:00-05:00,17389.9,TP1,2024-02-21 14:30:00-05:00,17314.3,TP2,4.013,4013.15
2024-03-28 10:30:00-04:00,SHORT,Neutral,SessionHigh,18292.45,18316.28617825153,18180.83,18163.2,18009.34,2,2024-03-31 18:00:00-04:00,18316.28617825153,SL,2024-03-31 18:00:00-04:00,18316.28617825153,SL,-1.0,-1000.0
2024-04-02 06:00:00-04:00,LONG,Neutral,SessionLow,18253.5,18243.150110495768,18309.62,18310.96,18312.3,2,2024-04-02 06:30:00-04:00,18243.150110495768,SL,2024-04-02 06:30:00-04:00,18243.150110495768,SL,-1.0,-1000.0
2024-05-01 08:00:00-04:00,SHORT,Bearish,Trendline,17349.93,17374.205114701654,17293.05,17171.33,17149.71,2,2024-05-01 08:30:00-04:00,17374.205114701654,SL,2024-05-01 08:30:00-04:00,17374.205114701654,SL,-1.0,-1000.0
2024-07-26 09:30:00-04:00,LONG,Neutral,Trendline,18971.86,18916.616766565345,19227.58,19671.39,19828.64,2,2024-07-26 10:00:00-04:00,18916.616766565345,SL,2024-07-26 10:00:00-04:00,18916.616766565345,SL,-1.0,-1000.0
2025-01-08 13:00:00-05:00,SHORT,Neutral,Trendline,21149.48,21180.464645953936,20931.11,,,2,2025-01-08 14:00:00-05:00,21180.464645953936,SL,2025-01-08 14:00:00-05:00,21180.464645953936,SL,-1.0,-1000.0
2025-02-05 08:00:00-05:00,SHORT,Bearish,Trendline,21394.63,21416.05159000581,21296.88,21268.15,21175.53,2,2025-02-05 08:30:00-05:00,21416.05159000581,SL,2025-02-05 08:30:00-05:00,21416.05159000581,SL,-1.0,-1000.0
2025-07-01 10:00:00-04:00,SHORT,Bearish,Trendline,22555.3,22639.920490739594,22383.2,22257.6,22219.4,2,2025-07-02 08:30:00-04:00,22383.2,TP1,2025-07-02 10:00:00-04:00,22555.3,SL_BE,1.017,1016.89
2025-10-21 20:30:00-04:00,LONG,Neutral,SessionLow,25064.1,25035.377621853637,25169.0,25182.9,25203.1,2,2025-10-22 00:00:00-04:00,25169.0,TP1,2025-10-22 07:30:00-04:00,25064.1,SL_BE,1.826,1826.1
2025-11-11 12:30:00-05:00,SHORT,Bearish,Trendline,25516.7,25530.344917154922,25378.9,25350.4,24600.0,2,2025-11-11 13:00:00-05:00,25530.344917154922,SL,2025-11-11 13:00:00-05:00,25530.344917154922,SL,-1.0,-1000.0
2026-07-22 18:30:00-04:00,LONG,Neutral,SessionLow,28907.4,28841.772352659107,29091.5,29174.7,29190.4,2,2026-07-22 20:30:00-04:00,29091.5,TP1,2026-07-22 22:30:00-04:00,28907.4,SL_BE,1.403,1402.61
