day,setup_id,direction,range_high,range_low,range_points,atr,break_time,morning_extreme,entry_time,entry,stop,target,exit_time,exit_price,reason,bars_held,r_gross,r_net
2020-11-20,setup_or_fib_NDX100_20201120_SELL,SHORT,11985.1,11954.1,31.0,11.617073058272547,2020-11-20 14:55:00+00:00,11948.0,2020-11-20 15:05:00+00:00,11973.258,11979.086000000001,11945.668,2020-11-20 15:06:00+00:00,11979.086000000001,SL,1,-1.0,-1.3042210020589555
2020-11-23,setup_or_fib_NDX100_20201123_BUY,LONG,11983.3,11949.0,34.29999999999927,11.442349786927746,2020-11-23 14:45:00+00:00,12002.8,2020-11-23 15:05:00+00:00,11962.1026,11955.6542,11992.629599999998,2020-11-23 15:06:00+00:00,11955.6542,SL,1,-1.0,-1.2749519260592068
2020-11-25,setup_or_fib_NDX100_20201125_SELL,SHORT,12143.5,12101.1,42.399999999999636,13.908382552178086,2020-11-25 15:04:00+00:00,12079.8,2020-11-25 16:01:00+00:00,12127.3032,12135.2744,12089.567200000001,2020-11-25 16:42:00+00:00,12089.567200000001,TP,41,4.7340425531913874,4.511616820553892
2020-12-01,setup_or_fib_NDX100_20201201_BUY,LONG,12378.7,12329.2,49.5,12.617861777859963,2020-12-01 14:52:00+00:00,12426.7,2020-12-01 15:39:00+00:00,12348.109,12338.803000000002,12392.164,2020-12-01 15:54:00+00:00,12392.164,TP,15,4.734042553192194,4.543520309478434
2020-12-03,setup_or_fib_NDX100_20201203_BUY,LONG,12503.3,12464.2,39.099999999998545,10.883689939477186,2020-12-03 15:03:00+00:00,12538.7,2020-12-03 15:58:00+00:00,12479.1362,12471.7854,12513.935199999998,2020-12-03 16:08:00+00:00,12471.7854,SL,10,-1.0,-1.2411982369265877
2020-12-08,setup_or_fib_NDX100_20201208_SELL,SHORT,12587.1,12536.7,50.399999999999636,10.815715700814174,2020-12-08 14:48:00+00:00,12524.0,2020-12-08 15:07:00+00:00,12567.8472,12577.322400000001,12522.9912,2020-12-08 15:18:00+00:00,12522.9912,TP,11,4.734042553191081,4.546922492400823
2020-12-09,setup_or_fib_NDX100_20201209_BUY,LONG,12631.2,12587.4,43.80000000000109,7.258744470138293,2020-12-09 14:52:00+00:00,12640.2,2020-12-09 15:09:00+00:00,12604.1316,12595.8972,12643.1136,2020-12-09 15:11:00+00:00,12595.8972,SL,2,-1.0,-1.2153162343339823
2020-12-11,setup_or_fib_NDX100_20201211_BUY,LONG,12354.8,12276.9,77.89999999999964,14.978838392151467,2020-12-11 15:12:00+00:00,12358.7,2020-12-11 15:52:00+00:00,12306.657799999999,12292.012599999998,12375.9888,2020-12-11 16:27:00+00:00,12292.012599999998,SL,35,-1.0,-1.1210635566601956
2020-12-22,setup_or_fib_NDX100_20201222_BUY,LONG,12724.0,12684.0,40.0,12.71594476155438,2020-12-22 14:48:00+00:00,12759.0,2020-12-22 15:13:00+00:00,12699.28,12691.76,12734.88,2020-12-22 15:34:00+00:00,12734.88,TP,21,4.734042553191021,4.49827127659529
2020-12-23,setup_or_fib_NDX100_20201223_SELL,SHORT,12728.9,12674.9,54.0,9.358903295233238,2020-12-23 14:45:00+00:00,12655.5,2020-12-23 15:33:00+00:00,12708.271999999999,12718.423999999999,12660.212,2020-12-23 17:00:00+00:00,12702.7,TIME,87,0.5488573680061342,0.37421197793521294
2020-12-24,setup_or_fib_NDX100_20201224_BUY,LONG,12722.3,12662.9,59.399999999999636,6.510944356594126,2020-12-24 14:50:00+00:00,12730.4,2020-12-24 16:00:00+00:00,12685.5908,12674.4236,12738.4568,2020-12-24 16:52:00+00:00,12674.4236,SL,52,-1.0,-1.1587685364281128
2020-12-28,setup_or_fib_NDX100_20201228_SELL,SHORT,12826.2,12795.8,30.400000000001455,8.412530725013886,2020-12-28 14:51:00+00:00,12743.2,2020-12-28 15:57:00+00:00,12814.5872,12820.3024,12787.5312,2020-12-28 16:02:00+00:00,12820.3024,SL,5,-1.0,-1.3102253639417394
2021-01-08,setup_or_fib_NDX100_20210108_BUY,LONG,13060.4,12995.4,65.0,14.41477800934919,2021-01-08 15:19:00+00:00,13063.3,2021-01-08 15:23:00+00:00,13020.23,13008.01,13078.08,2021-01-08 15:26:00+00:00,13008.01,SL,3,-1.0,-1.1450900163666198
2021-01-13,setup_or_fib_NDX100_20210113_BUY,LONG,12925.3,12874.2,51.099999999998545,17.889102039065726,2021-01-13 14:50:00+00:00,12953.9,2021-01-13 15:02:00+00:00,12893.7202,12884.1134,12939.1992,2021-01-13 15:04:00+00:00,12884.1134,SL,2,-1.0,-1.1845567722863055
2021-01-14,setup_or_fib_NDX100_20210114_BUY,LONG,13021.4,12979.2,42.19999999999891,13.238212063653373,2021-01-14 15:41:00+00:00,13038.3,2021-01-14 16:35:00+00:00,12995.3204,12987.386800000002,13032.8784,2021-01-14 16:38:00+00:00,12987.386800000002,SL,3,-1.0,-1.2234798830291846
2021-01-22,setup_or_fib_NDX100_20210122_BUY,LONG,13370.8,13336.8,34.0,14.809654323941805,2021-01-22 14:45:00+00:00,13400.3,2021-01-22 15:28:00+00:00,13349.787999999999,13343.395999999999,13380.047999999999,2021-01-22 15:38:00+00:00,13343.395999999999,SL,10,-1.0,-1.2773779724655896
2021-01-26,setup_or_fib_NDX100_20210126_BUY,LONG,13517.0,13443.2,73.79999999999927,14.92518347005803,2021-01-26 15:48:00+00:00,13542.3,2021-01-26 16:49:00+00:00,13471.3916,13457.5172,13537.0736,2021-01-26 17:00:00+00:00,13468.3,TIME,11,-0.2228276538085559,-0.35061696361654204
2021-01-27,setup_or_fib_NDX100_20210127_SELL,SHORT,13401.2,13229.2,172.0,28.116505354534322,2021-01-27 14:49:00+00:00,13181.3,2021-01-27 15:04:00+00:00,13335.496000000001,13367.832,13182.416000000001,2021-01-27 15:20:00+00:00,13367.832,SL,16,-1.0,-1.054830529440872
2021-01-29,setup_or_fib_NDX100_20210129_BUY,LONG,13142.4,13006.3,136.10000000000036,40.071096425463836,2021-01-29 15:24:00+00:00,13163.9,2021-01-29 16:10:00+00:00,13058.2902,13032.7034,13179.4192,2021-01-29 16:14:00+00:00,13032.7034,SL,4,-1.0,-1.069293541982587
2021-02-01,setup_or_fib_NDX100_20210201_SELL,SHORT,13113.3,13058.5,54.79999999999927,23.430194842916677,2021-02-01 14:45:00+00:00,12981.4,2021-02-01 15:27:00+00:00,13092.366399999999,13102.6688,13043.5944,2021-02-01 15:29:00+00:00,13102.6688,SL,2,-1.0,-1.172095822332652
2021-02-02,setup_or_fib_NDX100_20210202_BUY,LONG,13414.1,13355.4,58.70000000000073,18.04589256600142,2021-02-02 14:48:00+00:00,13433.6,2021-02-02 14:59:00+00:00,13377.8234,13366.787799999998,13430.0664,2021-02-02 15:17:00+00:00,13430.0664,TP,18,4.734042553191067,4.573380695204204
2021-02-04,setup_or_fib_NDX100_20210204_SELL,SHORT,13490.1,13422.6,67.5,14.796900228647672,2021-02-04 15:02:00+00:00,13402.1,2021-02-04 16:49:00+00:00,13464.315,13477.005000000001,13404.24,2021-02-04 17:00:00+00:00,13466.4,TIME,11,-0.16430260047273784,-0.3040189125294698
2021-02-05,setup_or_fib_NDX100_20210205_SELL,SHORT,13598.9,13552.2,46.69999999999891,14.038259486845925,2021-02-05 14:55:00+00:00,13525.7,2021-02-05 16:02:00+00:00,13581.0606,13589.840199999999,13539.4976,2021-02-05 17:00:00+00:00,13571.2,TIME,58,1.1231263383300143,0.9211809194042775
2021-02-08,setup_or_fib_NDX100_20210208_BUY,LONG,13680.0,13639.1,40.899999999999636,10.601697089239995,2021-02-08 15:04:00+00:00,13698.3,2021-02-08 15:23:00+00:00,13654.7238,13647.0346,13691.1248,2021-02-08 15:25:00+00:00,13647.0346,SL,2,-1.0,-1.2305831555948936
2021-02-11,setup_or_fib_NDX100_20210211_SELL,SHORT,13743.6,13708.5,35.100000000000364,9.684069676503196,2021-02-11 14:50:00+00:00,13688.4,2021-02-11 15:41:00+00:00,13730.1918,13736.7906,13698.9528,2021-02-11 15:47:00+00:00,13736.7906,SL,6,-1.0,-1.268685215493736
2021-02-16,setup_or_fib_NDX100_20210216_BUY,LONG,13864.3,13820.0,44.29999999999927,11.472229322949328,2021-02-16 14:47:00+00:00,13873.1,2021-02-16 15:13:00+00:00,13836.9226,13828.5942,13876.3496,2021-02-16 15:16:00+00:00,13828.5942,SL,3,-1.0,-1.2128860285288807
2021-02-17,setup_or_fib_NDX100_20210217_BUY,LONG,13674.0,13615.3,58.70000000000073,20.86500219776027,2021-02-17 14:50:00+00:00,13696.0,2021-02-17 15:06:00+00:00,13637.723399999999,13626.687799999998,13689.9664,2021-02-17 15:13:00+00:00,13626.687799999998,SL,7,-1.0,-1.1606618579868633
2021-02-18,setup_or_fib_NDX100_20210218_BUY,LONG,13572.5,13526.7,45.79999999999927,19.36621593406631,2021-02-18 14:46:00+00:00,13585.2,2021-02-18 15:05:00+00:00,13544.195600000001,13535.585200000001,13584.9576,2021-02-18 15:05:00+00:00,13535.585200000001,SL,0,-1.0,-1.2059137786862502
2021-02-19,setup_or_fib_NDX100_20210219_SELL,SHORT,13702.2,13650.3,51.900000000001455,16.535961869108398,2021-02-19 14:48:00+00:00,13632.1,2021-02-19 15:58:00+00:00,13682.3742,13692.1314,13636.1832,2021-02-19 16:06:00+00:00,13692.1314,SL,8,-1.0,-1.18171196654778
2021-02-22,setup_or_fib_NDX100_20210222_BUY,LONG,13427.7,13362.6,65.10000000000036,24.252780019845527,2021-02-22 14:48:00+00:00,13449.0,2021-02-22 15:17:00+00:00,13387.468200000001,13375.2294,13445.407200000001,2021-02-22 15:18:00+00:00,13375.2294,SL,1,-1.0,-1.1448671438376194
2021-02-23,setup_or_fib_NDX100_20210223_SELL,SHORT,13021.9,12830.9,191.0,37.82429002822235,2021-02-23 14:45:00+00:00,12763.6,2021-02-23 15:08:00+00:00,12948.938,12984.846,12778.948,2021-02-23 15:23:00+00:00,12984.846,SL,15,-1.0,-1.0493761835802615
2021-02-24,setup_or_fib_NDX100_20210224_SELL,SHORT,13124.7,13007.2,117.5,45.86683546060844,2021-02-24 15:03:00+00:00,12962.2,2021-02-24 15:24:00+00:00,13079.815,13101.905,12975.240000000002,2021-02-24 15:32:00+00:00,13101.905,SL,8,-1.0,-1.0802625622453594
2021-02-26,setup_or_fib_NDX100_20210226_SELL,SHORT,13037.8,12936.4,101.39999999999964,52.3824009352588,2021-02-26 14:50:00+00:00,12760.2,2021-02-26 16:06:00+00:00,12999.0652,13018.1284,12908.8192,2021-02-26 16:23:00+00:00,12908.8192,TP,17,4.734042553191321,4.641036132443495
2021-03-04,setup_or_fib_NDX100_20210304_SELL,SHORT,12770.3,12655.3,115.0,37.9311945749775,2021-03-04 14:47:00+00:00,12513.5,2021-03-04 15:46:00+00:00,12726.369999999999,12747.989999999998,12624.019999999999,2021-03-04 15:47:00+00:00,12747.989999999998,SL,1,-1.0,-1.0820074005550455
2021-03-08,setup_or_fib_NDX100_20210308_BUY,LONG,12688.6,12530.2,158.39999999999964,41.64824615294556,2021-03-08 14:46:00+00:00,12701.1,2021-03-08 14:52:00+00:00,12590.7088,12560.929600000001,12731.6848,2021-03-08 14:58:00+00:00,12560.929600000001,SL,6,-1.0,-1.0595382011605434
2021-03-10,setup_or_fib_NDX100_20210310_BUY,LONG,12971.3,12873.5,97.79999999999927,42.01127099680962,2021-03-10 14:50:00+00:00,12981.8,2021-03-10 15:00:00+00:00,12910.8596,12892.4732,12997.9016,2021-03-10 15:14:00+00:00,12892.4732,SL,14,-1.0,-1.0964299699778128
2021-03-11,setup_or_fib_NDX100_20210311_SELL,SHORT,13006.8,12932.5,74.29999999999927,28.779559298246546,2021-03-11 15:18:00+00:00,12913.6,2021-03-11 15:30:00+00:00,12978.4174,12992.3858,12912.2904,2021-03-11 15:40:00+00:00,12992.3858,SL,10,-1.0,-1.1269293548294745
2021-03-12,setup_or_fib_NDX100_20210312_BUY,LONG,12873.7,12798.6,75.10000000000036,31.071694379247923,2021-03-12 14:51:00+00:00,12905.2,2021-03-12 15:18:00+00:00,12827.2882,12813.1694,12894.1272,2021-03-12 15:23:00+00:00,12813.1694,SL,5,-1.0,-1.1255772445250287
2021-03-16,setup_or_fib_NDX100_20210316_BUY,LONG,13169.9,13134.7,35.19999999999891,13.73375758999755,2021-03-16 14:26:00+00:00,13177.4,2021-03-16 14:30:00+00:00,13148.1464,13141.5288,13179.4744,2021-03-16 14:32:00+00:00,13179.4744,TP,2,4.734042553191714,4.466120647969261
2021-03-17,setup_or_fib_NDX100_20210317_BUY,LONG,13011.2,12987.4,23.80000000000109,20.65727079066622,2021-03-17 13:46:00+00:00,13015.0,2021-03-17 13:53:00+00:00,12996.4916,12992.017199999998,13017.673600000002,2021-03-17 14:11:00+00:00,13017.673600000002,TP,18,4.734042553191027,4.33778830681171
2021-03-25,setup_or_fib_NDX100_20210325_SELL,SHORT,12759.2,12717.6,41.600000000000364,23.73649067015355,2021-03-25 14:15:00+00:00,12701.1,2021-03-25 14:32:00+00:00,12743.3088,12751.1296,12706.2848,2021-03-25 14:32:00+00:00,12751.1296,SL,0,-1.0,-1.2267031505728456
2021-03-30,setup_or_fib_NDX100_20210330_SELL,SHORT,12902.1,12828.8,73.30000000000109,20.531276628921137,2021-03-30 13:50:00+00:00,12791.4,2021-03-30 14:43:00+00:00,12874.0994,12887.8798,12808.862399999998,2021-03-30 14:44:00+00:00,12887.8798,SL,1,-1.0,-1.1286609967780188
2021-04-01,setup_or_fib_NDX100_20210401_BUY,LONG,13308.2,13256.4,51.80000000000109,14.996122632845541,2021-04-01 13:59:00+00:00,13315.9,2021-04-01 14:05:00+00:00,13276.1876,13266.4492,13322.289600000002,2021-04-01 14:09:00+00:00,13322.289600000002,TP,4,4.734042553191666,4.551979791341674
2021-04-08,setup_or_fib_NDX100_20210408_SELL,SHORT,13755.2,13720.2,35.0,13.981401963991594,2021-04-08 13:47:00+00:00,13713.4,2021-04-08 13:51:00+00:00,13741.83,13748.410000000002,13710.68,2021-04-08 13:56:00+00:00,13748.410000000002,SL,5,-1.0,-1.2694528875379225
2021-04-12,setup_or_fib_NDX100_20210412_SELL,SHORT,13819.3,13786.5,32.79999999999927,14.368830893945919,2021-04-12 13:48:00+00:00,13752.5,2021-04-12 14:16:00+00:00,13806.7704,13812.9368,13777.5784,2021-04-12 14:22:00+00:00,13812.9368,SL,6,-1.0,-1.2875259470679783
2021-04-13,setup_or_fib_NDX100_20210413_BUY,LONG,13949.4,13877.4,72.0,18.22085996416985,2021-04-13 13:53:00+00:00,13959.1,2021-04-13 15:36:00+00:00,13904.904,13891.367999999999,13968.984,2021-04-13 16:00:00+00:00,13915.5,TIME,24,0.7828014184395744,0.6518173758864011
2021-04-16,setup_or_fib_NDX100_20210416_SELL,SHORT,14042.1,13980.2,61.899999999999636,14.635697768729338,2021-04-16 13:45:00+00:00,13960.5,2021-04-16 14:09:00+00:00,14018.4542,14030.0914,13963.363200000002,2021-04-16 14:19:00+00:00,14030.0914,SL,10,-1.0,-1.1523562368954834
2021-04-20,setup_or_fib_NDX100_20210420_BUY,LONG,13917.0,13863.5,53.5,19.11974270681643,2021-04-20 13:45:00+00:00,13940.6,2021-04-20 14:14:00+00:00,13883.937,13873.879,13931.552,2021-04-20 14:34:00+00:00,13873.879,SL,20,-1.0,-1.176277589978143
2021-04-22,setup_or_fib_NDX100_20210422_SELL,SHORT,13923.3,13883.2,40.099999999998545,14.556170396091849,2021-04-22 13:47:00+00:00,13867.3,2021-04-22 14:23:00+00:00,13907.9818,13915.5206,13872.292800000001,2021-04-22 14:25:00+00:00,13915.5206,SL,2,-1.0,-1.2351833182999865
2021-04-26,setup_or_fib_NDX100_20210426_SELL,SHORT,13960.7,13929.7,31.0,12.574626450663022,2021-04-26 13:50:00+00:00,13912.7,2021-04-26 13:59:00+00:00,13948.858,13954.686000000002,13921.268,2021-04-26 14:00:00+00:00,13954.686000000002,SL,1,-1.0,-1.3042210020589555
2021-04-28,setup_or_fib_NDX100_20210428_BUY,LONG,13954.8,13897.6,57.19999999999891,11.831743185058121,2021-04-28 13:49:00+00:00,13992.6,2021-04-28 14:47:00+00:00,13919.4504,13908.6968,13970.3584,2021-04-28 15:45:00+00:00,13908.6968,SL,58,-1.0,-1.1648750185984227
2021-04-30,setup_or_fib_NDX100_20210430_BUY,LONG,13904.9,13856.4,48.5,18.482478578604695,2021-04-30 13:57:00+00:00,13968.9,2021-04-30 15:28:00+00:00,13874.927,13865.809000000001,13918.091999999999,2021-04-30 15:48:00+00:00,13918.091999999999,TP,20,4.734042553192126,4.539592015793544
2021-05-03,setup_or_fib_NDX100_20210503_SELL,SHORT,13925.5,13866.1,59.399999999999636,13.01365658025284,2021-05-03 13:46:00+00:00,13862.3,2021-05-03 13:54:00+00:00,13902.8092,13913.9764,13849.9432,2021-05-03 14:06:00+00:00,13913.9764,SL,12,-1.0,-1.1587685364281128
2021-05-06,setup_or_fib_NDX100_20210506_SELL,SHORT,13519.7,13435.7,84.0,19.38950214896987,2021-05-06 13:59:00+00:00,13400.2,2021-05-06 14:40:00+00:00,13487.612000000001,13503.404,13412.852,2021-05-06 15:28:00+00:00,13503.404,SL,48,-1.0,-1.112272036474168
2021-05-11,setup_or_fib_NDX100_20210511_BUY,LONG,13235.9,13094.6,141.29999999999927,28.167040247470485,2021-05-11 13:52:00+00:00,13288.2,2021-05-11 14:38:00+00:00,13148.5766,13122.012200000001,13274.3336,2021-05-11 15:18:00+00:00,13274.3336,TP,40,4.7340425531916,4.6672990920179975
2021-05-12,setup_or_fib_NDX100_20210512_BUY,LONG,13226.4,13136.9,89.5,44.878120925223286,2021-05-12 13:48:00+00:00,13238.9,2021-05-12 13:56:00+00:00,13171.089,13154.262999999999,13250.743999999999,2021-05-12 14:00:00+00:00,13154.262999999999,SL,4,-1.0,-1.1053726375846846
2021-05-13,setup_or_fib_NDX100_20210513_SELL,SHORT,13174.7,13117.7,57.0,34.677307752759134,2021-05-13 13:46:00+00:00,13094.0,2021-05-13 13:54:00+00:00,13152.926000000001,13163.642,13102.196,2021-05-13 13:55:00+00:00,13163.642,SL,1,-1.0,-1.165453527435633
2021-05-17,setup_or_fib_NDX100_20210517_SELL,SHORT,13346.2,13269.4,76.80000000000109,17.724547673027587,2021-05-17 14:01:00+00:00,13243.4,2021-05-17 14:22:00+00:00,13316.8624,13331.3008,13248.5104,2021-05-17 14:41:00+00:00,13331.3008,SL,19,-1.0,-1.1227975398936092
2021-05-18,setup_or_fib_NDX100_20210518_SELL,SHORT,13368.7,13321.2,47.5,15.178974389025067,2021-05-18 13:50:00+00:00,13308.7,2021-05-18 14:13:00+00:00,13350.555,13359.485,13308.28,2021-05-18 14:15:00+00:00,13359.485,SL,2,-1.0,-1.1985442329227258
2021-05-19,setup_or_fib_NDX100_20210519_BUY,LONG,13069.9,12975.1,94.79999999999927,27.20623293329709,2021-05-19 13:50:00+00:00,13082.6,2021-05-19 14:05:00+00:00,13011.3136,12993.4912,13095.685599999999,2021-05-19 14:26:00+00:00,13095.685599999999,TP,21,4.734042553191692,4.634561001885466
2021-05-21,setup_or_fib_NDX100_20210521_SELL,SHORT,13572.0,13502.9,69.10000000000036,15.490867209695338,2021-05-21 13:45:00+00:00,13487.5,2021-05-21 13:59:00+00:00,13545.603799999999,13558.5946,13484.1048,2021-05-21 14:18:00+00:00,13484.1048,TP,19,4.734042553190964,4.597561351109506
2021-05-26,setup_or_fib_NDX100_20210526_SELL,SHORT,13711.0,13675.4,35.600000000000364,13.552697140867343,2021-05-26 13:45:00+00:00,13658.8,2021-05-26 14:29:00+00:00,13697.4008,13704.0936,13665.7168,2021-05-26 14:34:00+00:00,13704.0936,SL,5,-1.0,-1.2649115467367635
2021-05-27,setup_or_fib_NDX100_20210527_SELL,SHORT,13696.6,13654.9,41.70000000000073,18.70681635277643,2021-05-27 13:47:00+00:00,13645.9,2021-05-27 14:09:00+00:00,13680.6706,13688.5102,13643.5576,2021-05-27 14:15:00+00:00,13688.5102,SL,6,-1.0,-1.2261594979335346
2021-06-02,setup_or_fib_NDX100_20210602_BUY,LONG,13689.9,13654.5,35.399999999999636,11.203964243425174,2021-06-02 13:45:00+00:00,13711.1,2021-06-02 14:02:00+00:00,13668.0228,13661.3676,13699.5288,2021-06-02 14:13:00+00:00,13661.3676,SL,11,-1.0,-1.2664082221420419
2021-06-03,setup_or_fib_NDX100_20210603_SELL,SHORT,13570.2,13489.6,80.60000000000036,18.792025696486018,2021-06-03 13:48:00+00:00,13463.8,2021-06-03 14:09:00+00:00,13539.410800000001,13554.5636,13467.676800000001,2021-06-03 14:56:00+00:00,13554.5636,SL,47,-1.0,-1.117008077715025
2021-06-07,setup_or_fib_NDX100_20210607_SELL,SHORT,13764.5,13721.5,43.0,14.369415043943286,2021-06-07 14:19:00+00:00,13712.8,2021-06-07 14:56:00+00:00,13748.074,13756.158000000001,13709.804,2021-06-07 16:00:00+00:00,13741.8,TIME,64,0.7761009401287328,0.5567788223652694
2021-06-09,setup_or_fib_NDX100_20210609_BUY,LONG,13891.1,13859.1,32.0,12.805072485936982,2021-06-09 13:45:00+00:00,13904.1,2021-06-09 13:49:00+00:00,13871.324,13865.308,13899.804,2021-06-09 13:50:00+00:00,13865.308,SL,1,-1.0,-1.2947140957446994
2021-06-10,setup_or_fib_NDX100_20210610_BUY,LONG,13922.2,13811.5,110.70000000000073,23.819989217943156,2021-06-10 13:45:00+00:00,13964.7,2021-06-10 14:50:00+00:00,13853.787400000001,13832.9758,13952.3104,2021-06-10 14:54:00+00:00,13832.9758,SL,4,-1.0,-1.085192873205324
2021-06-11,setup_or_fib_NDX100_20210611_BUY,LONG,13973.6,13942.3,31.30000000000109,12.040299815101903,2021-06-11 13:49:00+00:00,13986.1,2021-06-11 13:56:00+00:00,13954.256599999999,13948.3722,13982.1136,2021-06-11 14:00:00+00:00,13982.1136,TP,4,4.7340425531925945,4.432737407383285
2021-06-15,setup_or_fib_NDX100_20210615_BUY,LONG,14119.4,14071.2,48.19999999999891,10.74578296736148,2021-06-15 13:45:00+00:00,14129.3,2021-06-15 14:01:00+00:00,14089.6124,14080.5508,14132.5104,2021-06-15 14:06:00+00:00,14080.5508,SL,5,-1.0,-1.1956608104529198
2021-06-16,setup_or_fib_NDX100_20210616_BUY,LONG,14080.5,14049.5,31.0,8.808194298746772,2021-06-16 13:48:00+00:00,14102.0,2021-06-16 14:45:00+00:00,14061.342,14055.514,14088.932,2021-06-16 14:46:00+00:00,14055.514,SL,1,-1.0,-1.3042210020589555
2021-06-23,setup_or_fib_NDX100_20210623_BUY,LONG,14309.5,14264.4,45.100000000000364,12.668628183128737,2021-06-23 13:58:00+00:00,14325.5,2021-06-23 14:51:00+00:00,14281.6282,14273.1494,14321.7672,2021-06-23 15:02:00+00:00,14273.1494,SL,11,-1.0,-1.2091097796858303
2021-06-30,setup_or_fib_NDX100_20210630_SELL,SHORT,14578.1,14535.0,43.100000000000364,10.453357920489262,2021-06-30 13:58:00+00:00,14529.7,2021-06-30 14:22:00+00:00,14561.6358,14569.738599999999,14523.2768,2021-06-30 14:30:00+00:00,14569.738599999999,SL,8,-1.0,-1.218813249740864
2021-07-01,setup_or_fib_NDX100_20210701_BUY,LONG,14572.0,14523.4,48.600000000000364,13.854870910217578,2021-07-01 13:45:00+00:00,14577.7,2021-07-01 13:54:00+00:00,14541.9652,14532.8284,14585.2192,2021-07-01 14:17:00+00:00,14532.8284,SL,23,-1.0,-1.194050433412131
2021-07-02,setup_or_fib_NDX100_20210702_BUY,LONG,14668.6,14627.9,40.70000000000073,14.4825838731629,2021-07-02 13:49:00+00:00,14673.4,2021-07-02 14:30:00+00:00,14643.4474,14635.7958,14679.6704,2021-07-02 14:31:00+00:00,14635.7958,SL,1,-1.0,-1.2317162423545633
2021-07-05,setup_or_fib_NDX100_20210705_SELL,SHORT,14711.4,14703.5,7.899999999999636,7.094706635401261,2021-07-05 13:47:00+00:00,14699.9,2021-07-05 14:07:00+00:00,14708.3822,14709.8674,14701.351200000001,2021-07-05 14:10:00+00:00,14701.351200000001,TP,3,4.734042553193496,3.54026393751817
2021-07-06,setup_or_fib_NDX100_20210706_BUY,LONG,14779.6,14747.2,32.399999999999636,10.388385549678521,2021-07-06 14:06:00+00:00,14794.9,2021-07-06 14:32:00+00:00,14759.5768,14753.485600000002,14788.4128,2021-07-06 14:32:00+00:00,14753.485600000002,SL,0,-1.0,-1.291075650118254
2021-07-08,setup_or_fib_NDX100_20210708_SELL,SHORT,14650.6,14578.0,72.60000000000036,28.609908986418016,2021-07-08 13:47:00+00:00,14549.9,2021-07-08 13:52:00+00:00,14622.8668,14636.515599999999,14558.2528,2021-07-08 13:59:00+00:00,14636.515599999999,SL,7,-1.0,-1.1299015298048272
2021-07-14,setup_or_fib_NDX100_20210714_BUY,LONG,14998.7,14944.7,54.0,16.116351363857458,2021-07-14 14:04:00+00:00,15003.1,2021-07-14 14:25:00+00:00,14965.328000000001,14955.176000000001,15013.388,2021-07-14 14:28:00+00:00,14955.176000000001,SL,3,-1.0,-1.1746453900709213
2021-07-19,setup_or_fib_NDX100_20210719_SELL,SHORT,14577.6,14497.6,80.0,22.549293731467646,2021-07-19 13:53:00+00:00,14453.1,2021-07-19 15:03:00+00:00,14547.04,14562.08,14475.84,2021-07-19 15:05:00+00:00,14562.08,SL,2,-1.0,-1.1178856382978797
2021-08-02,setup_or_fib_NDX100_20210802_SELL,SHORT,15053.2,14957.7,95.5,12.312043756008299,2021-08-02 13:50:00+00:00,14945.3,2021-08-02 14:15:00+00:00,15016.719000000001,15034.673,14931.724,2021-08-02 14:51:00+00:00,15034.673,SL,36,-1.0,-1.0987523671605228
2021-08-03,setup_or_fib_NDX100_20210803_BUY,LONG,15009.1,14962.8,46.30000000000109,9.546328195142005,2021-08-03 13:45:00+00:00,15019.6,2021-08-03 13:50:00+00:00,14980.4866,14971.7822,15021.6936,2021-08-03 13:51:00+00:00,14971.7822,SL,1,-1.0,-1.2036900877716892
2021-08-04,setup_or_fib_NDX100_20210804_SELL,SHORT,15078.7,15046.5,32.20000000000073,13.207190332542488,2021-08-04 13:52:00+00:00,15031.0,2021-08-04 13:56:00+00:00,15066.3996,15072.4532,15037.7416,2021-08-04 13:59:00+00:00,15072.4532,SL,3,-1.0,-1.2928835734108979
2021-08-10,setup_or_fib_NDX100_20210810_BUY,LONG,15163.8,15128.1,35.69999999999891,6.874240507115455,2021-08-10 14:00:00+00:00,15167.6,2021-08-10 14:06:00+00:00,15141.7374,15135.0258,15173.5104,2021-08-10 14:10:00+00:00,15135.0258,SL,4,-1.0,-1.2641694975862472
2021-08-12,setup_or_fib_NDX100_20210812_SELL,SHORT,15011.2,14958.4,52.80000000000109,10.405318160442691,2021-08-12 14:03:00+00:00,14948.2,2021-08-12 14:14:00+00:00,14991.0304,15000.956800000002,14944.0384,2021-08-12 14:18:00+00:00,15000.956800000002,SL,4,-1.0,-1.178614603481587
2021-08-17,setup_or_fib_NDX100_20210817_SELL,SHORT,15046.7,14979.3,67.40000000000146,14.424931696656257,2021-08-17 13:55:00+00:00,14955.8,2021-08-17 14:28:00+00:00,15020.9532,15033.6244,14960.9672,2021-08-17 14:36:00+00:00,15033.6244,SL,8,-1.0,-1.1399236062882683
2021-08-18,setup_or_fib_NDX100_20210818_BUY,LONG,15014.5,14969.4,45.100000000000364,12.405438293350757,2021-08-18 13:51:00+00:00,15040.9,2021-08-18 15:10:00+00:00,14986.6282,14978.1494,15026.7672,2021-08-18 15:17:00+00:00,14978.1494,SL,7,-1.0,-1.2091097796858303
